JUDGE,AG_RTD_TEMP_GLASS_OUT,BUS_DEVELOP_TEMP_TANK2,DIELEC_FIRE_EXHAUST_HEAT2,PHOS_R_DRY_TEMP_WALL_MAX,PHOS_R_DRY_TEMP_HOOD_START,PHOS_FIRE_EXHAUST_HEAT3,BUS_DEVELOP_TEMP_TANK1,AG_EXPOSURE_TEMP_MASK,PHOS_FIRE_EXHAUST_HEAT2,TAT_6PHOS_4FIRE,TAT_3BUS_2FIRE,TAT_4DIELEC_FIRE,TAT_8AGING,TAT_1BLACK_1PRINT,TAT_1BLACK_2RTD,TAT_2AG_2RTD,TAT_6PHOS_1R_1DISPENSER
양품,45.8,31.4,2216,166.5,156.0,4446,23.5,23.456,4065.0,7140,6867,6480,10076,88,210,69,80
양품,44.4,30.708000000000002,2208,166.3,145.0,4487,23.496,23.655,4007.0,7140,6960,6480,10076,88,210,75,78
양품,38.2,30.75,2186,166.1,144.0,4614,23.384,23.374000000000002,4070.0,6750,6987,6420,10074,86,210,72,82
양품,40.8,30.8,2165,167.4,100.0,4475,23.5,23.453000000000003,3989.0,7140,6870,6453,9750,100,220,69,78
양품,39.2,30.936,2163,168.0,90.0,4469,23.38,23.621,4025.0,7110,7413,6480,9750,86,210,69,78
양품,43.7,31.16,2342,167.9,136.0,4452,23.388,23.455,4023.0,7050,7410,6507,10074,88,220,69,78
양품,46.4,30.833000000000002,2152,167.8,159.0,4454,23.403000000000002,23.389,3984.0,8970,7107,6573,10076,86,220,69,76
양품,45.2,30.8,2133,164.0,123.0,4444,23.409000000000002,23.6,3979.0,6990,6687,6600,10076,85,220,69,100
명점,48.1,31.0,2190,167.9,156.0,4458,23.139,23.629,3998.0,6870,6687,6633,9749,78,240,69,80
양품,43.7,31.4,2175,166.6,156.0,4421,23.5,23.693,3980.0,7140,6900,6420,10074,90,220,69,78
양품,38.8,31.002,2184,166.6,155.2,4469,23.415,23.678,4072.0,6870,6960,6540,10076,88,220,69,100
명점,48.3,32.0,2130,166.8,99.0,4387,23.395,23.375999999999998,3980.0,6990,6900,6453,9751,88,220,69,78
양품,42.3,30.756999999999998,2163,166.2,156.0,4487,23.486,23.484,4094.0,7080,6903,6480,10074,88,210,72,76
양품,45.0,31.4,2131,166.2,158.0,4473,23.5,23.465,3999.0,6990,7020,6420,10075,88,220,69,80
양품,44.4,31.4,2158,166.4,155.4,4465,23.45,23.389,4104.0,7260,6873,6447,10074,88,240,69,88
양품,45.2,30.643,2157,167.6,147.0,4479,23.5,23.604,4108.0,7020,6780,6447,10077,88,210,72,80
양품,39.2,30.807,2273,167.2,133.0,4490,23.355999999999998,23.403000000000002,4068.0,7140,7473,6420,9750,88,210,69,80
양품,45.4,31.4,2211,166.3,104.0,4451,23.5,23.465,3982.0,7170,6873,6420,10074,88,250,69,78
양품,45.7,31.29,2167,167.6,133.0,4459,23.5,23.735,4029.0,7080,7113,6507,10074,86,210,75,78
양품,43.0,30.87,2195,168.5,113.0,4430,23.404,23.638,4043.0,6840,7140,6507,10076,98,210,69,80
양품,45.9,30.84,2174,167.1,155.2,4465,23.403000000000002,23.603,4007.0,7290,6900,6420,9749,88,210,69,78
양품,43.3,30.781999999999996,2159,166.6,110.0,4495,23.377,23.643,4089.0,6724,7170,6453,10074,89,210,72,80
양품,44.7,30.534000000000002,2172,166.7,133.0,4462,23.419,23.601999999999997,4067.0,7170,6867,6453,10073,88,250,69,80
양품,45.1,31.4,2155,166.9,104.0,4472,23.441999999999997,23.619,4211.0,7290,6927,6480,10076,86,250,72,80
양품,40.4,30.862,2134,168.5,136.0,4456,23.377,23.7,4081.0,7170,7233,6453,10074,88,210,74,0
명점,47.6,30.8,2131,164.4,98.0,4480,23.474,23.304000000000002,3997.0,6960,6867,6480,10077,86,210,69,80
양품,45.8,30.55,2184,166.3,156.0,4425,23.482,23.421,3986.0,7025,6867,6480,10073,88,220,72,78
양품,44.7,30.741999999999997,2207,167.0,136.0,4459,23.405,23.377,4101.0,7260,6900,6447,10075,86,210,75,78
양품,45.0,30.8,2322,166.3,111.0,4452,23.5,23.63,4011.0,7140,6840,6507,9750,86,200,72,80
명점,44.9,30.941,2200,167.5,118.0,4480,23.4,23.401999999999997,3998.0,6960,7407,6480,10074,88,210,74,78
양품,45.2,30.643,2157,167.6,109.0,4479,23.5,23.604,4108.0,7020,6780,6447,9751,88,210,72,80
양품,46.1,30.5,2128,166.3,111.0,4443,23.483,23.7,4095.0,7140,6900,6480,10074,88,210,78,78
양품,44.6,31.096,2162,167.9,142.0,4470,23.381999999999998,23.668000000000003,3988.0,7110,7530,6447,9750,88,220,72,78
양품,44.2,30.686,2334,166.8,156.0,4465,23.486,23.703000000000003,4008.0,7110,6900,6480,9750,86,220,72,78
양품,40.8,30.862,2134,168.0,143.0,4476,23.377,23.7,4008.0,7170,7233,6453,10076,88,210,74,78
명점,48.3,30.618000000000002,2212,164.9,137.0,4447,23.5,23.495,4106.0,7166,6927,6513,10074,88,210,72,78
양품,44.5,31.4,2165,166.4,109.0,4455,23.5,23.624000000000002,4067.0,7200,6840,6453,10076,94,230,72,76
양품,44.4,30.590999999999998,2174,167.3,155.3,4488,23.5,23.436999999999998,4087.0,7114,6960,6480,10076,88,210,72,78
양품,44.6,31.4,2172,166.2,136.0,4473,23.5,23.39,3999.0,6990,7020,6447,9750,88,200,77,80
양품,38.8,30.891,2199,166.9,94.0,4441,23.419,23.614,3987.0,7290,6900,6453,10077,92,210,74,84
양품,44.5,30.813000000000002,2198,168.4,126.0,4451,23.353,23.666999999999998,4088.0,7140,7500,6453,10076,86,210,69,78
양품,46.4,30.706999999999997,2162,168.0,101.0,4474,23.493000000000002,23.468000000000004,4083.0,7020,6873,6447,10073,84,210,72,78
양품,42.2,30.805999999999997,2192,168.0,135.0,4471,23.5,23.613000000000003,4142.0,7110,6867,6453,10074,88,220,72,98
양품,46.0,30.8,2161,167.4,96.0,4445,23.401,23.346999999999998,4002.0,6960,6720,6540,10074,88,220,72,80
양품,42.7,30.660999999999998,2189,166.9,135.0,4717,23.487,23.656,4000.0,7115,6807,6480,10074,88,220,69,80
양품,44.6,31.4,2135,166.0,154.0,4471,23.5,23.426,4096.0,7170,6813,6420,10076,86,220,69,78
명점,46.8,31.7,2137,165.9,139.0,4386,23.258000000000003,22.975,3944.0,7080,7080,6747,9749,98,210,69,80
양품,41.9,31.4,2171,165.7,109.0,4466,23.5,23.761999999999997,4083.0,7290,6960,6420,10076,86,250,77,80
양품,38.8,30.0,2168,169.0,104.0,4416,22.805999999999997,23.265,3985.0,6960,6780,6480,10073,100,210,69,78
명점,44.9,32.0,2142,166.6,130.0,4404,23.308000000000003,23.614,4040.0,6750,7173,6513,9750,88,220,69,76
양품,41.2,30.8,2168,167.0,104.0,4472,23.4,23.430999999999997,4026.0,7115,6660,6447,10074,88,210,69,80
명점,47.3,31.1,2127,169.1,129.0,4446,23.465,23.614,4013.0,6785,6900,6540,10074,86,220,69,80
양품,44.5,31.4,2165,166.3,137.0,4451,23.5,23.624000000000002,3982.0,7170,6840,6453,9750,94,230,72,78
양품,46.0,31.1,2148,167.8,139.0,4487,23.403000000000002,23.401999999999997,4063.0,8970,7173,6567,10074,88,210,72,78
양품,44.3,30.754,2137,166.8,104.0,4465,23.406,23.604,4086.0,7230,6900,6447,10076,100,210,74,80
양품,42.5,30.765,2117,168.6,156.0,4470,23.139,23.455,4055.0,6840,6753,6600,10073,78,240,74,80
양품,41.3,30.862,2134,167.8,103.0,4765,23.377,23.7,3991.0,7170,7233,6453,9750,88,210,74,80
양품,48.0,30.8,2124,165.6,124.0,4462,23.404,23.646,4086.0,6960,6687,6600,10073,89,210,69,98
양품,40.4,30.8,2168,167.0,154.3,4472,23.4,23.430999999999997,4026.0,7115,6660,6447,10074,88,210,69,80
양품,42.2,30.878,2126,167.2,93.0,4452,23.404,23.611,3969.0,6810,7107,6513,9750,98,220,72,78
양품,45.2,30.708000000000002,2160,164.5,129.0,4617,23.421999999999997,23.594,4063.0,7110,7020,6480,10074,88,240,69,76
양품,45.9,31.046,2207,167.3,90.0,4466,23.401999999999997,23.3,4064.0,6780,7020,6480,10075,100,210,69,80
양품,46.8,30.8,2192,166.5,159.0,4476,23.41,23.61,3992.0,6960,6687,6567,10076,88,220,72,80
양품,46.7,30.604,2187,166.8,139.0,4452,23.5,23.678,4077.0,7140,6780,6480,9750,88,210,72,78
양품,39.2,31.0,2118,166.6,148.0,4412,23.1,23.599,3981.0,6840,6813,6540,10076,80,240,69,100
양품,43.4,31.4,2202,164.2,129.0,4464,23.5,23.772,4071.0,7020,6987,6453,10074,86,210,72,84
양품,44.0,30.639,2197,165.6,156.0,4439,23.453000000000003,23.578000000000003,4018.0,7140,6900,6453,10076,88,200,69,78
명점,45.8,31.4,2137,166.4,111.0,4455,23.5,23.703000000000003,4067.0,7200,6837,6453,10074,86,240,74,76
양품,44.8,30.8,2208,168.3,100.0,4429,23.386999999999997,23.655,3957.0,6840,6630,6447,10074,86,210,77,86
명점,44.5,31.9,2154,165.7,133.0,4465,23.311999999999998,23.364,4071.0,6754,7320,6513,10074,88,220,69,78
양품,43.4,30.561999999999998,2176,167.0,155.7,4463,23.5,23.668000000000003,4104.0,7140,6987,6447,10075,86,210,75,80
양품,45.9,30.84,2174,167.0,145.0,4449,23.403000000000002,23.603,4109.0,7170,6900,6420,10076,88,210,69,78
양품,48.0,30.773000000000003,2169,167.6,94.0,4465,23.399,23.631,4069.0,6986,7413,6507,9749,86,210,69,78
양품,44.0,30.639,2197,165.6,156.0,4439,23.453000000000003,23.578000000000003,4018.0,7140,6900,6453,9749,88,200,69,78
양품,44.2,31.2,2128,168.5,122.0,4430,23.401999999999997,23.318,4043.0,6840,7113,6513,10074,100,210,69,80
양품,40.3,31.1,2128,164.2,144.0,4477,23.427,23.674,4022.0,6810,6807,6513,10076,89,220,72,98
명점,47.9,31.575,2195,165.4,159.0,4455,23.401,23.644000000000002,4062.0,6994,7080,6480,9750,88,210,74,78
양품,43.5,30.666999999999998,2153,166.0,156.0,4482,23.45,23.482,4095.0,7110,6960,6480,10075,88,220,72,80
양품,42.4,31.4,2207,166.6,125.0,4459,23.495,23.7,3987.0,7200,6780,6420,9750,98,210,72,80
명점,46.5,30.666999999999998,2153,165.8,136.0,4442,23.45,23.482,4000.0,7140,6960,6480,9750,88,220,72,78
양품,41.3,30.0,2168,165.9,109.0,4448,22.805,23.269000000000002,4083.0,6990,6840,6480,10074,100,220,69,92
양품,38.6,31.1,2168,167.9,100.0,4458,23.375999999999998,23.342,4070.0,6960,6807,6480,9750,90,240,69,80
양품,43.4,30.0,2168,167.5,104.0,4428,22.816,23.267,3961.0,6990,6813,6480,9750,87,220,69,82
양품,44.9,30.746,2115,166.6,108.0,4481,23.49,23.4,4104.0,7110,6780,6480,10074,86,220,69,80
양품,43.4,30.8,2141,167.7,129.0,4462,23.39,23.372,4074.0,6750,6960,6420,9749,88,210,72,80
양품,43.3,30.78,2157,166.8,137.0,4465,23.404,23.433000000000003,4086.0,7230,6867,6420,10074,76,220,69,80
양품,44.6,31.182,2171,166.9,153.7,4472,23.393,23.635,4082.0,6990,7437,6480,10074,86,220,75,78
양품,44.2,30.735,2201,166.3,156.0,4472,23.487,23.717,3977.0,7140,6867,6453,10076,86,210,72,78
양품,38.8,31.309,2175,168.5,104.0,4425,23.406,23.3,3950.0,6815,6987,6507,10074,100,210,72,78
양품,45.2,31.4,2195,167.1,135.0,4472,23.49,23.453000000000003,4104.0,7256,6927,6447,10076,84,220,69,78
양품,44.0,30.756,2204,167.0,130.0,4478,23.5,23.482,4065.0,7140,6960,6453,10076,88,220,69,78
양품,45.2,30.456999999999997,2196,166.9,128.0,4457,23.5,23.448,4066.0,7084,6960,6513,10073,88,210,66,90
양품,45.0,31.4,2183,165.5,148.0,4464,23.483,23.476999999999997,4039.0,6870,6960,6453,10075,88,210,74,92
명점,45.6,31.9,2325,160.7,109.0,4461,23.397,23.371,4060.0,6780,6987,7080,9854,88,220,69,78
양품,45.0,31.4,2165,166.6,156.0,4445,23.5,23.796999999999997,4063.0,7144,6900,6447,10076,88,220,69,78
양품,42.1,30.8,2169,167.2,154.0,4781,23.4,23.399,3989.0,6960,6687,6600,10075,89,210,72,92
양품,45.1,30.8,2238,167.2,137.0,4499,23.424,23.7,4097.0,6956,6657,6573,9750,88,220,73,80
양품,39.9,30.8,2154,166.8,133.0,4586,23.4,23.371,3974.0,6935,6627,6567,10076,88,210,72,78
양품,44.4,31.4,2137,166.3,125.0,4455,23.5,23.703000000000003,4010.0,7200,6837,6420,10074,86,240,74,78
양품,41.6,30.65,2157,167.3,155.0,4480,23.5,23.368000000000002,4029.0,7170,6960,6480,10076,88,250,69,78
양품,44.4,31.4,2116,166.9,108.0,4426,23.483,23.410999999999998,3961.0,7225,6807,6453,10076,88,210,72,80
양품,44.5,30.695999999999998,2169,166.5,125.0,4503,23.406999999999996,23.406999999999996,3999.0,7140,6933,6420,10076,88,220,72,78
양품,44.4,31.4,2162,167.3,156.0,4478,23.491999999999997,23.724,4004.0,7315,7020,6420,9750,86,210,75,90
명점,44.8,30.603,2164,166.3,155.8,4445,23.5,23.4,3996.0,7140,6960,6480,9750,88,230,69,78
양품,46.5,31.4,2204,166.3,137.0,4444,23.445,23.615,4070.0,7290,6867,6447,10076,90,220,75,80
양품,45.3,30.678,2156,166.3,96.0,4445,23.5,23.682,3996.0,7140,6900,6480,9750,86,220,69,78
양품,45.8,30.975,2155,168.0,124.0,4469,23.381999999999998,23.416,4025.0,7110,7473,6480,10074,88,210,72,78
양품,42.5,31.146,2173,167.1,138.0,4434,23.4,23.668000000000003,3994.0,6960,7380,6540,9750,86,220,69,78
양품,45.8,31.4,2312,166.8,158.0,4456,23.443,23.401,4080.0,7260,6933,6453,10076,86,210,66,100
양품,45.2,31.189,2163,164.7,113.0,4476,23.4,23.418000000000003,4094.0,6874,7440,6600,10076,86,210,74,80
양품,43.5,31.2,2144,166.3,130.0,4449,23.2,23.564,3995.0,6810,6780,6633,10076,100,230,69,86
양품,45.3,31.087,2118,168.0,107.0,4445,23.5,23.726,3972.0,7110,6900,6447,10076,88,210,69,80
명점,46.9,30.914,2210,169.1,100.0,4448,23.405,23.385,3984.0,6780,6987,6507,10076,98,220,69,78
양품,46.5,30.934,2165,167.6,131.0,4471,23.359,23.455,4201.0,7195,7473,6447,10074,87,210,69,78
양품,40.3,31.299,2183,168.3,155.4,4421,23.471,23.601,3997.0,6805,7080,6513,9750,88,210,69,80
양품,46.1,30.954,2174,166.4,124.0,4432,23.5,23.441999999999997,4006.0,7050,7110,6420,9750,88,210,69,78
양품,45.2,30.8,2216,167.1,93.0,4485,23.5,23.62,4072.0,7140,6840,6507,9750,88,220,72,78
양품,45.2,30.711,2163,167.8,135.0,4461,23.428,23.524,4219.0,7110,6993,6480,10076,88,230,72,80
양품,44.5,31.034000000000002,2183,168.2,123.0,4474,23.357,23.645,4075.0,7140,7413,6420,10077,88,210,75,78
양품,41.5,31.4,2196,166.1,101.0,4435,23.5,23.802,3972.0,6995,7050,6480,9750,86,210,74,78
양품,43.0,30.473000000000003,2146,166.3,134.0,4479,23.416,23.396,4088.0,7260,6903,6453,10076,86,240,66,100
양품,45.0,31.052,2130,167.9,134.0,4449,23.384,23.5,3971.0,7110,7467,6480,10074,88,210,75,78
양품,44.8,31.1,2063,166.1,155.2,4410,23.384,23.531,3952.0,7110,6933,6627,9749,102,220,72,78
명점,44.9,30.8,2196,167.5,90.0,4497,23.5,23.369,4091.0,7110,6840,6447,10077,88,220,69,80
양품,45.7,30.0,2168,165.6,107.0,4416,22.804000000000002,23.276999999999997,3932.0,6960,6840,6480,10075,100,230,72,82
양품,46.0,31.115,2144,167.2,103.0,4443,23.5,23.397,4024.0,7200,7107,6507,9750,88,260,69,78
명점,47.2,30.708000000000002,2208,166.3,110.0,4487,23.496,23.655,4007.0,7140,6960,6480,9749,88,210,75,78
양품,46.5,30.4,2150,167.7,156.0,4483,23.5,23.651,4002.0,7165,6927,6447,10073,88,210,69,80
양품,41.8,31.1,2155,163.7,90.7,4454,23.378,23.354,4036.0,6720,7620,6600,9750,88,220,69,80
양품,44.7,31.02,2194,167.9,109.0,4483,23.451999999999998,23.616,4003.0,7110,7020,6513,9749,86,220,74,80
양품,43.7,31.4,2175,166.9,135.0,4430,23.5,23.693,4033.0,7145,6900,6420,10074,90,220,69,78
양품,41.2,31.2,2155,166.3,119.0,4430,23.2,23.6,4050.0,6840,6780,6573,9749,78,230,69,100
양품,41.0,31.2,2211,164.2,119.0,4470,23.284000000000002,23.421999999999997,4085.0,7020,6900,6660,9750,98,220,72,80
양품,43.9,31.4,2209,166.3,105.0,4455,23.5,23.708000000000002,4010.0,7200,6807,6447,9750,88,210,80,78
양품,39.2,30.756999999999998,2163,166.8,156.0,4465,23.486,23.484,4008.0,7110,6903,6480,10075,88,210,72,78
명점,47.0,30.6,2151,166.1,145.0,4468,23.5,23.671,4058.0,7110,6933,6480,10074,84,210,72,80
양품,45.8,30.752,2133,167.7,156.1,4737,23.494,23.627,4025.0,7230,6807,6480,9750,88,220,75,78
양품,46.2,30.75,2187,166.8,155.2,4465,23.405,23.4,4074.0,7260,6900,6447,10076,86,220,75,78
양품,43.1,30.694000000000003,2222,166.8,90.0,4470,23.5,23.5,3997.0,7115,6807,6480,10076,86,210,69,80
양품,41.2,30.8,2271,167.5,103.0,4441,23.394000000000002,23.594,4021.0,7110,6627,6453,9750,96,220,63,78
양품,46.0,30.798000000000002,2149,167.4,125.0,4475,23.5,23.664,4078.0,7140,6840,6513,10076,88,220,69,78
양품,44.4,31.4,2220,166.9,99.0,4476,23.5,23.448,4060.0,7170,6900,6507,10076,86,210,69,78
양품,45.1,31.4,2155,166.6,128.0,4479,23.441999999999997,23.619,4030.0,7260,6927,6480,10076,86,250,72,90
양품,42.7,30.8,2132,166.8,100.0,4449,23.42,23.34,4009.0,6960,6693,6600,10074,86,210,71,78
양품,43.7,30.721,2190,167.6,90.0,4471,23.358,23.421,4201.0,7195,7473,6420,10076,87,210,66,78
명점,48.4,31.1,2134,165.3,96.0,4420,23.4,23.44,3996.0,6840,6840,6720,10076,80,260,72,76
양품,45.7,30.7,2132,166.4,155.2,4451,23.408,23.625999999999998,4105.0,7286,6840,6453,9750,86,240,69,0
양품,46.2,30.695999999999998,2175,168.3,156.0,4517,23.418000000000003,23.618000000000002,4094.0,7110,6993,6453,10073,85,210,72,80
양품,43.6,30.8,2203,167.6,93.0,4466,23.389,23.671,3985.0,7110,6660,6447,9750,86,220,72,78
명점,47.9,31.2,2155,165.9,107.0,4449,23.389,23.651999999999997,4036.0,7050,7047,6513,9750,86,210,69,100
양품,44.1,31.23,2370,167.8,93.0,4494,23.4,23.406,4104.0,8996,7413,6633,9749,86,210,73,82
양품,44.5,31.4,2163,167.1,156.1,4496,23.448,23.675,4075.0,7260,6960,6447,10076,88,210,72,78
양품,43.8,30.363000000000003,2169,167.0,147.0,4497,23.377,23.665,4031.0,6785,6873,6420,9749,86,210,69,78
명점,48.1,31.675,2028,168.5,155.6,4430,23.4,23.539,4039.0,7046,6780,6480,9749,88,220,69,80
양품,43.0,31.4,2176,166.7,158.0,4456,23.448,23.379,4109.0,7260,6960,6447,10074,90,220,69,78
양품,40.7,31.4,2272,165.5,104.0,4444,23.47,23.434,3975.0,6870,6987,6453,9749,86,210,72,86
양품,44.4,31.081,2137,168.0,156.0,4476,23.401999999999997,23.4,4023.0,8970,7293,6600,9749,88,220,72,76
명점,44.2,31.4,2151,166.3,109.0,4476,23.497,23.544,4092.0,7170,6807,6447,10076,96,240,72,80
양품,43.6,31.4,2159,167.2,100.0,4439,23.476999999999997,23.6,3976.0,7290,7020,6420,9750,88,200,75,80
양품,46.2,30.605,2167,166.7,98.0,4448,23.401999999999997,23.625999999999998,3997.0,7140,6900,6420,10074,86,210,69,78
양품,47.3,30.0,2168,166.7,155.3,4425,22.808000000000003,23.28,3983.0,6990,6720,6480,10076,98,220,63,100
양품,42.4,31.23,2370,164.5,93.0,4462,23.4,23.406,4062.0,6870,7413,6633,10076,86,210,73,100
양품,46.0,30.945999999999998,2154,168.0,144.0,4483,23.5,23.482,4082.0,7110,6867,6420,10076,88,210,72,80
양품,41.2,30.686,2334,166.1,156.0,4473,23.486,23.703000000000003,3989.0,7055,6900,6480,10074,86,220,72,80
양품,42.2,30.833000000000002,2190,165.7,155.5,4480,23.496,23.439,4070.0,7166,6933,6513,10074,86,220,71,98
양품,46.0,30.969,2161,166.0,155.6,4463,23.1,23.366999999999997,4050.0,7110,8970,6633,9751,86,200,69,76
명점,49.3,30.891,2172,168.5,133.0,4465,23.374000000000002,23.668000000000003,4336.0,7054,6987,6420,10077,88,210,72,82
명점,48.0,31.109,2147,169.0,107.0,4456,23.298000000000002,23.653000000000002,4025.0,8995,7653,6447,10074,88,220,69,78
양품,43.4,30.662,2149,168.3,123.0,4422,23.141,23.61,3987.0,6815,6753,6627,9751,78,240,69,78
양품,46.5,31.1,2168,166.4,102.0,4413,23.384,23.379,3996.0,6960,6807,6480,9749,86,220,69,100
양품,46.3,31.104,2147,167.1,95.0,4434,23.4,23.4,3994.0,6960,7413,6540,9750,88,230,69,78
양품,45.1,30.8,2201,167.7,159.0,4477,23.43,23.633000000000003,4017.0,6960,6687,6573,10074,88,220,72,80
양품,39.5,30.919,2157,167.3,137.0,4474,23.416,23.66,4007.0,6780,6867,6540,9751,86,190,69,78
양품,43.3,31.17,2173,168.0,122.0,4483,23.5,23.489,4082.0,7110,6867,6447,10074,88,240,72,80
양품,45.7,30.346999999999998,2220,166.5,155.6,4457,23.5,23.413,4013.0,7140,6960,6480,9750,88,210,72,100
양품,45.4,30.886999999999997,2184,164.9,151.5,4455,23.406,23.624000000000002,4078.0,6840,6987,6480,10074,88,220,72,78
양품,43.2,30.0,2168,166.7,103.0,4443,22.805999999999997,23.25,3934.0,6960,6780,6480,10076,100,220,69,80
양품,45.7,31.031999999999996,2128,168.1,144.0,4445,23.358,23.666,4018.0,7140,7527,6453,9750,86,210,69,76
양품,41.2,30.691,2220,166.5,90.0,4466,23.375999999999998,23.424,4011.0,6720,7137,6420,10074,86,210,69,78
양품,46.5,31.4,2196,167.4,101.0,4452,23.445999999999998,23.623,4076.0,7290,6867,6453,10076,86,230,72,80
양품,43.1,30.998,2170,167.9,137.0,4470,23.381999999999998,23.64,3988.0,7110,7467,6453,10075,85,220,72,78
양품,42.7,31.1,2170,166.1,104.0,4446,23.5,23.783,3983.0,7140,6960,6453,9750,86,230,69,78
양품,43.4,31.4,2165,164.5,109.0,4473,23.5,23.779,3959.0,6810,6993,6480,10073,86,230,69,78
명점,48.0,30.8,2148,167.2,144.0,4493,23.5,23.23,4093.0,6930,6867,6507,10074,86,220,69,78
양품,36.8,31.320999999999998,2256,169.5,126.0,4439,23.409000000000002,23.590999999999998,3965.0,6750,6987,6507,10076,98,220,66,78
양품,45.7,31.4,2282,166.5,155.4,4442,23.5,23.794,3999.0,7020,7017,6480,10074,86,250,63,80
명점,48.3,30.808000000000003,2061,165.7,136.0,4398,23.4,23.524,3957.0,7015,6720,6420,10075,88,210,69,80
양품,46.8,31.1,2177,167.0,139.0,4504,23.416,23.403000000000002,4099.0,6780,6807,6513,10076,88,220,69,80
양품,45.6,30.8,2370,166.7,126.0,4464,23.416,23.614,4117.0,6960,6693,6600,10074,88,220,66,80
양품,41.2,31.0,2132,167.5,155.6,4419,23.1,23.399,3957.0,6845,6780,6573,9750,78,240,69,80
양품,45.2,30.456999999999997,2196,166.5,155.6,4457,23.5,23.448,4013.0,7140,6960,6513,9750,88,210,66,98
양품,44.6,30.531,2173,166.6,155.6,4455,23.5,23.421999999999997,4070.0,7140,6960,6480,10075,88,210,74,80
양품,44.5,30.8,2215,167.3,103.0,4474,23.401,23.4,4109.0,6960,6720,6510,9750,86,220,69,94
양품,38.5,31.2,2155,165.8,142.0,4409,23.2,23.6,4315.0,6870,6780,6573,9749,78,230,69,80
양품,43.7,31.4,2162,167.0,108.0,4416,23.485,23.415,3976.0,6985,6900,6480,9751,100,220,72,80
양품,38.8,30.9,2197,167.9,99.0,4491,23.357,23.67,4098.0,7170,7440,6420,9750,86,210,69,80
양품,45.1,31.4,2269,165.6,156.0,4443,23.5,23.787,4006.0,7170,6987,6513,10074,88,230,69,80
양품,44.5,31.4,2165,166.3,142.0,4476,23.5,23.624000000000002,4092.0,7170,6840,6453,10076,94,230,72,80
명점,46.8,31.1,2010,167.1,142.0,4403,23.3,23.359,4042.0,7025,7107,6813,10073,86,210,69,80
명점,46.5,31.311,2128,165.8,132.0,4538,23.314,23.395,4102.0,6754,6840,6627,9751,88,220,69,78
양품,46.7,30.604,2187,166.6,155.0,4481,23.5,23.678,4104.0,7140,6780,6480,10074,88,210,72,80
양품,41.5,30.732,2225,168.1,155.9,4487,23.5,23.7,4107.0,7140,6960,6453,10076,86,210,69,80
명점,44.5,31.2,2176,166.9,102.0,4459,23.301,23.373,4028.0,7115,7440,6420,10075,86,200,72,100
양품,38.5,30.910999999999998,2210,167.0,96.0,4473,23.5,23.416999999999998,4037.0,7170,6933,6480,10076,88,230,69,78
양품,39.6,31.139,2133,166.2,152.6,4461,23.199,23.401999999999997,3963.0,6840,6807,6660,10077,78,250,69,94
양품,46.5,31.4,2207,166.3,158.0,4490,23.495,23.7,4247.0,7200,6780,6420,10076,98,210,72,80
양품,43.5,30.919,2155,165.1,132.0,4464,23.416,23.414,4087.0,8970,7380,6600,10074,88,220,69,78
명점,47.3,30.8,2200,164.7,140.0,4455,23.4,23.644000000000002,4148.0,7025,6867,6420,10074,86,210,69,100
양품,46.5,31.348000000000003,2166,167.0,138.0,4453,23.498,23.394000000000002,4068.0,7200,7020,6453,10077,86,210,75,78
양품,40.8,30.8,2150,167.2,96.0,4489,23.5,23.51,4128.0,7110,6810,6453,9751,100,210,69,78
양품,40.3,31.4,2153,167.9,90.0,4474,23.485,23.739,4023.0,7345,6987,6447,10076,92,220,72,78
명점,49.2,31.2,2117,168.1,101.0,4407,23.29,23.603,3953.0,6810,7053,6540,10074,98,220,69,78
양품,43.3,30.753,2179,167.5,130.0,4480,23.399,23.406,3998.0,6960,7407,6513,9749,88,210,69,78
양품,45.0,30.726,2168,167.8,156.0,4477,23.401999999999997,23.662,4004.0,8945,7113,6567,9751,87,210,69,78
양품,41.8,31.046,2207,168.1,126.0,4407,23.401999999999997,23.3,3953.0,6810,7020,6480,9750,100,210,69,78
양품,44.9,31.4,2196,168.2,98.0,4468,23.5,23.802,4084.0,7020,7050,6480,10076,86,210,74,76
양품,46.5,30.903000000000002,2162,167.7,109.0,4451,23.375,23.408,4078.0,7110,7467,6480,10076,88,220,72,78
명점,49.4,30.730999999999998,2232,166.7,133.0,4540,23.441999999999997,23.474,4078.0,7110,6987,6453,10075,88,220,69,80
양품,44.6,31.028000000000002,2161,168.4,109.0,4493,23.359,23.5,4081.0,7170,7473,6447,10073,86,220,69,80
양품,46.3,30.791999999999998,2170,168.2,125.0,4454,23.371,23.641,3981.0,7085,7500,6453,10076,86,200,75,78
양품,46.0,30.811999999999998,2168,167.8,155.4,4424,23.428,23.651,4042.0,6960,6807,6480,10076,86,210,72,78
양품,44.4,31.4,2220,166.9,116.0,4430,23.5,23.448,4033.0,7145,6900,6507,9749,86,210,69,78
양품,45.1,31.0,2430,166.8,136.0,4621,23.1,23.405,4056.0,6840,6813,6567,10074,78,230,72,88
명점,45.5,31.4,2205,167.7,124.0,4470,23.485,23.618000000000002,4029.0,7260,6927,6420,10075,84,220,69,78
양품,45.5,31.146,2173,167.1,119.0,4434,23.4,23.668000000000003,3994.0,6960,7380,6540,10074,86,220,69,78
