JUDGE,PHOS_R_DRY_TEMP_GLASS_START,PHOS_R_DRY_TEMP_GLASS_END,PHOS_R_DRY_TEMP_WALL_START,PHOS_R_DRY_TEMP_WALL_MAX,PHOS_R_DRY_PRES_START,PHOS_R_DRY_PRES_END,PHOS_R_DRY_TEMP_GLASS_OUT,PHOS_R_DRY_TEMP_HOOD_START,PHOS_R_DRY_TEMP_HOOD_MAX,PHOS_G_DRY_TEMP_GLASS_START,PHOS_G_DRY_TEMP_GLASS_END,PHOS_G_DRY_TEMP_WALL_START,PHOS_G_DRY_TEMP_WALL_MAX,PHOS_G_DRY_PRES_START,PHOS_G_DRY_PRES_END,PHOS_G_DRY_TEMP_GLASS_OUT,PHOS_G_DRY_TEMP_HOOD_START,PHOS_G_DRY_TEMP_HOOD_MAX,PHOS_FIRE_TEMP_ANEAL_CH01,PHOS_FIRE_TEMP_ANEAL_CH02,PHOS_FIRE_TEMP_ANEAL_CH03,PHOS_FIRE_TEMP_ANEAL_CH04,PHOS_FIRE_EXHAUST_HEAT1,PHOS_FIRE_EXHAUST_HEAT2,PHOS_FIRE_EXHAUST_HEAT3,PHOS_FIRE_EXHAUST_HEAT4
양품,47.6,136.0,110.4,167.8,88.7,72.3,26.4,93.0,145.1,46.6,139.6,109.6,188.6,57.2,33.2,32.8,81.2,82.0,446.0,419.0,391.0,370.0,3634.0,4096.0,4483.0,2579.0
양품,46.4,135.4,108.1,167.6,87.3,75.0,27.6,130.0,153.6,48.0,141.3,114.8,192.8,46.8,24.4,35.1,83.7,84.7,443.0,422.0,393.0,372.0,4098.0,3951.0,4417.0,2495.0
양품,47.3,136.0,107.0,165.4,87.7,73.4,25.8,155.6,156.6,47.8,140.5,113.4,190.7,55.1,26.2,32.9,83.7,84.5,443.0,420.0,392.0,372.0,4139.0,3971.0,4464.0,2521.0
양품,45.0,134.8,103.8,165.1,86.8,74.6,28.5,137.0,151.3,46.8,139.1,110.6,189.2,55.3,30.7,32.7,82.8,83.8,443.0,420.0,391.0,371.0,3674.0,4087.0,4464.0,2603.0
양품,47.6,136.0,110.0,168.4,87.4,70.1,28.8,104.0,144.8,47.9,140.0,110.4,190.3,58.6,32.6,32.7,83.0,84.0,443.0,419.0,391.0,372.0,4133.0,4006.0,4436.0,2519.0
양품,47.0,136.0,108.7,167.9,86.7,76.2,26.6,90.0,154.4,48.0,141.9,114.4,192.9,51.3,22.3,33.0,84.3,85.3,444.0,422.0,393.0,372.0,3646.0,4032.0,4440.0,2580.0
양품,47.0,136.0,109.7,165.7,87.2,71.3,28.2,117.0,155.2,48.0,140.7,110.8,189.8,57.5,29.1,37.3,82.8,84.0,447.0,424.0,396.0,375.0,3637.0,4091.0,4446.0,2589.0
양품,47.5,135.9,109.3,168.2,85.2,71.1,26.6,142.0,155.8,48.1,140.6,110.7,189.8,53.4,28.8,32.5,83.0,84.0,448.0,423.0,394.0,373.0,4078.0,3934.0,4394.0,2489.0
양품,46.6,136.0,106.3,164.8,86.0,72.0,26.7,134.0,154.2,46.8,140.8,110.3,189.1,55.2,34.8,35.9,82.0,83.0,445.0,420.0,392.0,371.0,3656.0,4072.0,4452.0,2598.0
양품,47.2,135.4,103.9,165.9,90.6,72.7,26.2,109.0,152.7,47.2,138.9,106.3,186.5,56.0,25.8,31.8,80.4,81.8,444.0,419.0,391.0,371.0,4062.0,3995.0,4456.0,2479.0
양품,47.1,136.0,109.5,166.8,86.8,75.1,27.5,131.0,154.3,48.3,140.8,111.8,190.9,54.5,30.0,36.5,83.8,84.6,444.0,420.0,392.0,371.0,4114.0,3979.0,4481.0,2515.0
양품,47.2,136.0,111.5,167.9,86.8,75.2,28.8,93.0,156.7,48.4,140.5,111.9,191.1,55.2,32.2,36.8,84.0,84.8,445.0,420.0,392.0,371.0,4113.0,4003.0,4483.0,2529.0
양품,48.0,136.0,111.3,167.7,87.3,72.5,27.6,119.0,150.2,44.6,137.6,100.3,179.3,57.0,31.1,34.2,77.5,78.7,443.0,422.0,393.0,372.0,3650.0,4078.0,4451.0,2594.0
양품,47.4,136.0,106.7,167.1,85.2,75.4,24.8,155.3,156.0,46.8,139.1,106.1,186.6,56.8,27.3,33.2,80.8,82.0,444.0,421.0,391.0,371.0,4105.0,4022.0,4443.0,2499.0
양품,46.9,135.6,107.9,168.5,85.0,69.1,30.9,159.0,157.5,48.0,140.0,108.9,188.6,53.8,31.2,33.3,82.8,83.8,443.0,421.0,393.0,372.0,4091.0,3950.0,4425.0,2487.0
양품,48.2,136.0,111.0,168.4,86.5,72.2,27.0,156.0,156.9,45.8,138.1,102.1,182.5,52.5,24.8,35.5,79.1,80.1,444.0,421.0,392.0,371.0,3660.0,4050.0,4485.0,2574.0
양품,45.3,136.0,108.7,167.9,88.0,76.9,27.5,131.0,153.5,46.3,140.0,110.1,189.1,60.7,23.7,37.0,82.0,83.3,444.0,421.0,392.0,370.0,4124.0,4053.0,4458.0,2525.0
명점,45.8,135.7,106.8,166.9,85.9,70.0,27.2,100.0,150.5,46.5,139.8,108.9,188.9,54.5,30.3,32.1,82.5,83.8,446.0,421.0,394.0,372.0,3639.0,4088.0,4433.0,2589.0
양품,47.5,136.0,110.4,168.0,86.8,71.0,28.0,156.0,156.3,47.2,138.8,106.9,187.3,52.8,33.0,34.0,82.3,83.6,442.0,419.0,391.0,371.0,4137.0,4009.0,4452.0,2516.0
양품,47.2,136.0,110.6,167.0,86.6,70.5,28.3,93.0,155.7,48.0,141.0,111.8,190.8,56.3,33.9,37.3,83.8,84.5,442.0,419.0,392.0,371.0,3635.0,4061.0,4449.0,2590.0
양품,47.9,136.0,111.7,168.2,88.3,73.5,27.6,137.0,145.1,44.6,137.5,99.9,179.5,59.8,29.8,34.4,77.8,79.1,445.0,420.0,393.0,372.0,3643.0,4097.0,4490.0,2578.0
양품,47.8,136.0,108.4,166.8,87.9,70.9,26.8,108.0,157.8,46.2,138.8,105.3,184.6,52.7,36.1,34.3,79.7,80.7,444.0,419.0,392.0,371.0,3645.0,4108.0,4471.0,2576.0
양품,47.4,135.8,103.3,164.8,86.7,72.2,28.1,119.0,154.3,47.5,139.3,110.9,189.2,57.5,25.6,32.3,82.9,83.9,442.0,419.0,391.0,370.0,4099.0,3984.0,4479.0,2512.0
양품,47.2,135.4,104.3,166.2,87.2,73.7,28.1,133.0,155.1,47.4,139.7,108.0,188.0,55.6,28.4,32.5,81.8,82.8,440.0,415.0,388.0,367.0,4136.0,3963.0,4483.0,2531.0
양품,45.8,135.3,101.8,167.5,84.1,75.2,28.6,119.0,153.3,47.3,140.1,112.6,190.8,54.7,35.8,33.5,82.5,83.5,445.0,421.0,393.0,371.0,3643.0,4070.0,4465.0,2589.0
양품,46.8,136.0,107.0,166.8,89.2,72.8,26.3,154.9,155.7,47.5,140.7,114.0,192.1,55.1,30.7,33.1,83.9,84.6,442.0,420.0,392.0,372.0,4117.0,3974.0,4586.0,2511.0
양품,47.8,136.0,110.1,168.0,87.5,72.0,28.4,156.0,156.5,47.2,138.8,105.9,186.6,52.3,30.4,35.1,81.9,83.1,443.0,419.0,393.0,372.0,3644.0,4119.0,4464.0,2578.0
양품,46.8,135.3,106.6,168.3,83.5,70.2,30.4,129.0,157.5,48.0,140.0,108.5,188.6,57.4,33.6,33.4,82.8,83.8,444.0,421.0,393.0,372.0,3636.0,4052.0,4431.0,2591.0
양품,47.9,136.0,110.1,168.0,87.0,73.6,28.5,156.0,156.7,47.3,139.1,105.9,186.4,53.2,28.4,36.1,81.7,82.9,443.0,419.0,392.0,371.0,4101.0,4023.0,4476.0,2511.0
양품,46.6,135.6,103.5,166.2,86.8,72.4,24.0,134.0,152.1,44.9,138.0,102.4,183.6,61.6,30.2,31.0,80.0,81.2,444.0,421.0,394.0,372.0,4105.0,3962.0,4419.0,2505.0
양품,47.6,136.0,111.8,166.9,85.3,70.1,28.2,109.0,157.0,48.1,141.7,111.8,189.8,55.6,27.9,32.7,83.0,84.0,444.0,421.0,392.0,372.0,3658.0,4060.0,4476.0,2577.0
양품,47.0,136.0,108.9,166.1,86.3,73.0,27.3,111.0,153.8,46.8,139.8,109.5,188.8,56.2,32.3,35.9,81.7,82.7,444.0,422.0,394.0,373.0,4131.0,3983.0,4446.0,2527.0
양품,46.5,135.0,100.9,164.2,87.1,72.1,26.7,137.0,154.6,46.1,139.4,109.3,187.4,56.7,31.0,30.9,81.0,82.0,445.0,420.0,392.0,372.0,4138.0,4026.0,4449.0,2498.0
명점,44.0,135.1,92.3,163.7,86.6,71.7,26.4,131.0,144.8,46.0,140.0,111.9,190.0,53.4,35.3,36.5,81.8,83.0,444.0,422.0,393.0,372.0,4111.0,3967.0,4413.0,2512.0
양품,47.8,136.0,108.4,166.8,87.9,70.9,26.8,94.0,157.8,46.2,138.8,105.3,184.6,52.7,36.1,34.3,79.7,80.7,444.0,419.0,392.0,371.0,3645.0,4108.0,4471.0,2576.0
양품,47.3,136.0,106.8,165.7,87.1,73.7,25.7,155.5,156.4,47.7,139.9,112.3,189.9,55.6,26.5,32.9,83.3,84.1,445.0,421.0,393.0,372.0,3648.0,4070.0,4480.0,2583.0
양품,47.2,136.0,111.6,166.7,86.5,75.6,28.1,156.0,156.6,47.8,140.4,112.3,190.0,61.2,32.9,36.1,82.4,83.2,444.0,420.0,393.0,373.0,3650.0,4091.0,4460.0,2598.0
양품,47.0,136.0,106.6,166.6,84.2,70.4,27.1,147.0,154.6,46.5,139.0,109.0,187.7,56.6,29.3,33.9,81.0,81.9,443.0,421.0,394.0,373.0,4086.0,4030.0,4476.0,2504.0
양품,47.6,136.0,111.6,168.1,88.4,72.3,29.9,119.0,158.2,46.4,139.1,105.6,184.3,52.0,23.8,35.9,80.7,81.7,443.0,421.0,393.0,371.0,3631.0,4081.0,4448.0,2588.0
양품,47.6,136.0,110.6,167.7,85.0,74.1,27.0,156.1,157.0,47.2,139.9,110.7,189.8,56.8,34.0,32.1,81.9,83.0,444.0,420.0,393.0,371.0,4100.0,4025.0,4737.0,2507.0
양품,46.8,136.0,107.8,166.9,89.2,74.0,26.1,131.0,155.8,47.5,140.1,113.0,191.3,57.1,29.1,32.7,83.7,84.6,444.0,419.0,392.0,371.0,3659.0,4075.0,4455.0,2608.0
양품,48.0,136.0,110.4,167.5,89.5,72.6,26.8,104.0,155.8,47.5,140.0,106.7,187.8,55.6,29.9,33.2,81.8,82.8,445.0,420.0,393.0,371.0,4184.0,4018.0,4476.0,2690.0
양품,47.6,136.0,107.5,165.5,86.8,74.1,26.2,113.0,156.7,47.9,140.9,114.2,191.5,55.8,24.2,33.3,83.9,84.7,443.0,421.0,393.0,371.0,4094.0,3998.0,4462.0,2498.0
양품,46.9,135.2,104.3,165.5,86.1,72.0,25.1,155.4,156.4,46.8,139.2,107.7,187.1,54.9,30.7,33.1,81.3,82.1,444.0,420.0,392.0,370.0,3633.0,4092.0,4461.0,2583.0
양품,46.8,135.8,109.7,167.4,87.3,72.2,27.7,109.0,153.6,45.4,137.2,100.5,182.0,57.3,35.9,32.5,78.4,79.7,443.0,418.0,391.0,369.0,3662.0,4078.0,4500.0,2589.0
양품,48.0,136.0,109.0,166.6,83.5,74.9,25.0,156.0,156.9,47.3,139.3,107.6,187.6,54.4,34.5,33.1,81.8,82.8,444.0,419.0,390.0,368.0,4116.0,4048.0,4454.0,2516.0
양품,47.3,136.0,106.8,165.7,87.1,73.7,25.7,155.5,156.4,47.7,139.9,112.3,189.9,55.6,26.5,32.9,83.3,84.1,445.0,421.0,393.0,372.0,3648.0,4070.0,4480.0,2583.0
양품,46.0,135.7,109.2,167.0,86.8,74.1,27.4,111.0,152.5,46.7,138.8,110.4,189.2,53.8,29.8,32.3,82.8,83.8,442.0,420.0,391.0,371.0,3684.0,4095.0,4454.0,2640.0
양품,46.6,136.0,106.3,164.8,86.0,72.0,26.7,131.0,154.2,46.8,140.8,110.3,189.1,55.2,34.8,35.9,82.0,83.0,445.0,420.0,392.0,371.0,3656.0,4072.0,4452.0,2598.0
양품,47.1,136.0,104.6,167.2,85.5,80.2,24.3,98.0,156.0,44.7,139.6,112.5,190.1,52.8,29.7,32.8,83.9,84.9,445.0,420.0,392.0,370.0,3668.0,4111.0,4466.0,2591.0
양품,47.0,136.0,109.0,167.0,87.7,72.2,26.9,102.0,154.7,47.0,139.0,110.5,189.1,60.6,27.5,32.9,82.8,83.8,444.0,419.0,392.0,372.0,4126.0,4010.0,4473.0,2509.0
양품,47.6,136.0,111.8,166.9,85.3,70.1,28.2,117.0,157.0,48.1,141.7,111.8,189.8,55.6,27.9,32.7,83.0,84.0,444.0,421.0,392.0,372.0,3658.0,4060.0,4476.0,2577.0
양품,47.9,136.0,111.7,168.2,88.3,73.5,27.6,99.0,145.1,44.6,137.5,99.9,179.5,59.8,29.8,34.4,77.8,79.1,445.0,420.0,393.0,372.0,3643.0,4097.0,4490.0,2578.0
양품,45.8,136.0,106.7,167.5,87.8,73.4,28.7,125.0,154.8,46.2,140.0,111.5,190.0,56.4,32.6,36.0,82.7,84.0,443.0,421.0,393.0,371.0,3671.0,4213.0,4472.0,2581.0
양품,47.2,135.7,107.6,166.9,87.4,72.7,27.7,111.0,154.7,45.6,137.9,106.2,184.8,54.7,28.3,31.7,80.1,81.4,443.0,421.0,392.0,371.0,3640.0,4120.0,4424.0,2566.0
양품,47.5,135.0,104.8,167.1,85.0,73.0,24.7,130.0,150.34,47.5,139.6,108.8,188.3,50.7,34.0,33.0,81.9,82.6,445.0,420.0,392.0,370.0,4126.0,3994.0,4434.0,2525.0
양품,47.8,136.0,106.9,165.7,85.0,72.8,26.4,90.0,155.9,47.7,139.8,108.4,188.5,56.9,32.8,32.8,82.0,82.8,445.0,422.0,394.0,373.0,4119.0,4003.0,4441.0,2527.0
양품,47.2,135.4,104.3,166.2,87.2,73.7,28.1,136.0,155.1,47.4,139.7,108.0,188.0,55.6,28.4,32.5,81.8,82.8,440.0,415.0,388.0,367.0,4136.0,3963.0,4483.0,2531.0
양품,45.8,135.3,101.8,167.5,84.1,75.2,28.6,117.0,153.3,47.3,140.1,112.6,190.8,54.7,35.8,33.5,82.5,83.5,445.0,421.0,393.0,371.0,3643.0,4070.0,4465.0,2589.0
양품,47.4,136.0,109.7,166.3,86.4,74.3,27.0,111.0,156.4,47.6,141.5,115.3,192.5,56.7,28.3,32.7,84.0,84.8,443.0,418.0,391.0,371.0,4116.0,3996.0,4445.0,2526.0
양품,48.3,136.0,107.0,166.7,89.5,68.8,27.3,108.0,157.0,47.5,139.8,108.2,188.1,56.1,28.9,32.7,81.9,82.9,443.0,420.0,392.0,371.0,3623.0,4109.0,4456.0,2577.0
양품,47.3,135.3,108.6,168.3,88.9,72.6,28.3,156.0,157.0,47.1,139.0,111.4,189.6,54.6,28.7,31.2,82.8,84.0,445.0,421.0,392.0,371.0,3641.0,4094.0,4517.0,2588.0
양품,47.8,136.0,108.0,166.8,86.2,70.6,27.3,139.0,157.8,46.9,138.7,104.4,184.4,51.2,33.2,34.0,80.0,81.0,444.0,420.0,392.0,371.0,3664.0,4064.0,4463.0,2582.0
양품,45.5,135.3,101.5,165.9,84.2,78.6,27.8,131.0,152.9,47.1,139.7,110.7,189.5,57.7,30.5,32.2,82.9,83.9,443.0,419.0,391.0,370.0,4111.0,4026.0,4466.0,2497.0
양품,47.4,136.0,108.3,167.2,87.6,72.6,26.9,94.0,155.0,47.2,140.2,113.1,191.1,53.5,32.9,33.5,82.4,83.5,443.0,420.0,393.0,372.0,3640.0,4080.0,4489.0,2582.0
양품,47.4,136.0,107.8,167.0,85.3,73.3,28.1,136.0,156.5,47.2,139.2,108.0,187.3,50.8,32.2,33.2,81.1,82.4,444.0,419.0,393.0,373.0,3642.0,4065.0,4478.0,2588.0
양품,47.8,136.0,111.0,168.1,89.0,74.9,30.0,143.0,150.34,46.8,139.1,107.5,186.0,49.9,24.1,35.5,81.1,82.1,444.0,421.0,392.0,371.0,4099.0,3953.0,4407.0,2505.0
양품,48.0,136.0,112.1,167.5,86.4,71.6,26.7,159.0,157.7,46.5,138.4,104.4,184.6,58.5,30.7,34.8,80.7,81.8,444.0,419.0,392.0,372.0,3673.0,4091.0,4497.0,2608.0
명점,47.6,135.4,105.3,165.2,89.9,73.4,27.7,135.0,149.5,48.6,140.1,108.3,188.9,53.6,28.9,31.4,83.0,84.0,444.0,419.0,392.0,372.0,4057.0,3919.0,4394.0,2482.0
양품,45.3,135.0,101.1,166.7,84.0,72.7,30.6,126.0,152.6,47.4,140.3,113.3,191.1,54.0,35.6,33.5,82.8,83.8,445.0,421.0,393.0,371.0,4096.0,3997.0,4448.0,2512.0
양품,46.9,136.0,106.7,166.8,89.2,71.4,26.9,154.0,155.6,47.3,140.9,114.2,192.2,53.5,30.9,33.0,83.7,84.6,443.0,420.0,391.0,371.0,3643.0,4088.0,4482.0,2585.0
양품,48.0,136.0,110.6,168.5,85.9,70.4,26.9,117.0,157.0,45.7,138.2,103.4,182.7,52.0,23.4,36.3,79.0,80.0,443.0,419.0,392.0,372.0,4094.0,3955.0,4441.0,2509.0
명점,46.9,135.0,102.2,164.6,87.4,75.4,26.4,144.0,145.1,47.0,140.0,111.5,189.5,54.4,22.7,31.8,82.0,83.0,443.0,420.0,391.0,371.0,4080.0,3962.0,4424.0,2488.0
양품,47.5,135.5,109.4,168.3,89.0,71.9,28.3,156.1,157.1,47.3,139.0,111.2,189.4,53.4,27.8,31.7,82.8,84.0,443.0,420.0,392.0,371.0,4125.0,3979.0,4449.0,2530.0
양품,45.7,135.5,108.0,166.7,87.2,72.8,28.0,132.0,152.3,46.9,138.9,110.6,189.2,53.5,30.2,32.2,82.9,83.9,442.0,420.0,392.0,370.0,4121.0,3992.0,4451.0,2526.0
명점,47.9,135.8,100.8,163.3,87.1,65.0,22.5,158.0,150.34,45.9,140.0,109.4,188.7,54.9,32.0,33.3,81.9,82.9,444.0,421.0,393.0,372.0,4068.0,3918.0,4378.0,2473.0
양품,48.0,136.0,109.4,168.0,87.7,75.2,27.0,155.5,156.0,45.8,138.8,104.8,185.6,51.9,32.4,31.4,80.4,81.6,445.0,422.0,393.0,370.0,3627.0,4081.0,4431.0,2588.0
양품,47.2,136.0,109.9,168.0,86.1,70.7,26.8,98.0,155.3,43.8,138.7,105.5,185.1,58.1,32.7,34.4,82.8,84.0,443.0,418.0,392.0,371.0,4124.0,4007.0,4492.0,2531.0
양품,47.4,136.0,110.1,167.8,84.3,77.6,28.3,124.0,157.0,48.2,140.4,112.5,191.1,55.3,29.3,35.2,82.5,83.7,442.0,419.0,391.0,371.0,3657.0,4063.0,4487.0,2581.0
양품,48.0,136.0,110.0,167.3,84.4,73.7,28.3,102.0,155.9,47.3,139.4,110.6,189.4,52.0,27.3,32.4,82.6,83.8,443.0,419.0,391.0,371.0,3656.0,4088.0,4539.0,2590.0
양품,46.9,136.0,108.6,166.8,86.7,73.2,25.8,121.0,155.8,46.2,139.3,108.4,187.7,58.9,29.4,33.2,80.9,81.9,446.0,421.0,395.0,374.0,4099.0,4009.0,4449.0,2485.0
양품,47.0,135.7,104.7,165.8,87.7,72.5,26.2,105.0,151.6,46.0,139.3,105.8,186.4,57.7,28.7,32.5,80.0,81.5,444.0,420.0,392.0,371.0,3732.0,4050.0,4463.0,2573.0
양품,47.8,136.0,110.1,167.4,85.3,68.9,26.7,108.0,155.0,46.8,139.8,109.9,189.3,54.1,31.4,36.6,82.0,83.0,446.0,420.0,391.0,370.0,3638.0,4068.0,4458.0,2595.0
양품,47.7,136.0,110.0,167.8,86.7,74.5,28.7,156.0,157.0,47.5,139.3,106.9,187.2,55.5,25.9,35.6,81.6,83.0,443.0,420.0,393.0,371.0,3647.0,4104.0,4494.0,2575.0
양품,46.5,135.6,107.4,166.9,86.6,73.7,27.7,154.6,155.4,47.0,138.7,105.5,184.8,56.3,31.5,33.7,80.0,81.7,443.0,421.0,392.0,373.0,4101.0,4029.0,4443.0,2507.0
양품,47.3,136.0,106.8,165.7,87.1,73.7,25.7,155.5,156.4,47.7,139.9,112.3,189.9,55.6,26.5,32.9,83.3,84.1,445.0,421.0,393.0,372.0,3648.0,4070.0,4480.0,2583.0
양품,46.0,135.7,109.2,167.0,86.8,74.1,27.4,136.0,152.5,46.7,138.8,110.4,189.2,53.8,29.8,32.3,82.8,83.8,442.0,420.0,391.0,371.0,3684.0,4095.0,4454.0,2640.0
양품,47.4,136.0,109.1,167.0,86.5,73.0,27.6,133.0,155.7,47.6,139.3,107.9,188.7,53.3,28.5,32.2,81.9,82.9,444.0,421.0,393.0,373.0,3665.0,4155.0,4449.0,2596.0
양품,46.9,136.0,109.1,167.1,87.8,73.1,27.1,110.0,154.4,47.0,139.2,110.5,189.2,61.3,27.7,33.0,82.8,83.8,443.0,419.0,392.0,372.0,3646.0,4095.0,4465.0,2583.0
양품,47.0,135.6,105.2,166.1,90.2,73.3,26.1,107.0,153.1,47.1,138.9,106.0,186.5,54.7,23.8,31.4,80.7,82.0,444.0,419.0,391.0,370.0,3636.0,4045.0,4448.0,2575.0
양품,47.5,135.8,108.1,166.3,87.5,71.6,28.3,109.0,154.5,47.3,139.1,110.6,189.2,56.9,28.4,32.8,82.6,83.8,444.0,421.0,392.0,372.0,4116.0,4011.0,4452.0,2502.0
양품,47.9,136.0,112.9,168.3,83.1,71.2,30.5,129.0,158.2,47.4,139.9,106.8,186.5,55.5,27.4,34.0,82.0,83.0,444.0,421.0,392.0,371.0,4087.0,3965.0,4469.0,2515.0
양품,46.3,135.0,101.1,163.9,85.1,71.8,27.0,93.0,154.0,46.6,139.8,109.0,188.3,56.2,32.0,31.3,81.0,82.0,445.0,423.0,394.0,374.0,3662.0,4103.0,4468.0,2581.0
양품,44.9,135.0,106.2,165.9,84.1,75.1,24.4,107.0,155.7,46.9,138.9,104.5,186.6,58.6,32.1,29.3,81.8,82.8,445.0,420.0,393.0,372.0,4140.0,4000.0,4458.0,2526.0
명점,44.9,135.4,99.8,163.2,84.0,73.4,28.5,141.0,144.8,47.3,140.8,111.2,190.5,58.7,27.9,34.0,83.6,84.6,443.0,421.0,393.0,371.0,3621.0,4020.0,4438.0,2624.0
양품,48.3,136.0,111.0,168.0,86.5,73.6,27.8,91.0,150.34,48.0,141.0,114.6,191.9,54.0,28.5,34.3,83.5,84.5,443.0,421.0,393.0,371.0,4116.0,3972.0,4414.0,2697.0
양품,47.2,136.0,111.0,166.3,84.0,72.1,28.3,155.4,156.0,48.4,140.8,111.7,189.9,54.4,33.2,37.2,83.0,84.0,447.0,423.0,395.0,375.0,4112.0,3979.0,4455.0,2495.0
양품,47.7,136.0,108.1,167.5,89.4,76.8,26.4,155.6,156.4,46.6,140.4,111.1,189.7,55.1,26.6,32.4,82.0,83.3,444.0,421.0,392.0,371.0,4102.0,3957.0,4419.0,2524.0
양품,47.2,135.5,105.6,168.0,84.8,75.0,29.1,141.0,149.5,48.0,140.0,110.1,189.6,58.0,28.8,32.7,83.0,84.0,445.0,422.0,393.0,372.0,3631.0,4081.0,4423.0,2576.0
양품,46.6,135.5,106.5,166.3,83.7,73.2,27.4,104.0,153.6,47.2,139.8,108.3,188.8,57.8,35.5,33.2,81.8,82.8,443.0,420.0,392.0,371.0,3662.0,4095.0,4443.0,2596.0
양품,47.9,136.0,111.7,168.2,88.3,73.5,27.6,102.0,145.1,44.6,137.5,99.9,179.5,59.8,29.8,34.4,77.8,79.1,445.0,420.0,393.0,372.0,3643.0,4097.0,4490.0,2578.0
양품,47.7,135.7,107.7,166.9,89.5,73.4,28.0,136.0,155.2,47.6,139.9,109.1,188.7,55.3,30.3,31.8,81.9,82.9,445.0,420.0,392.0,371.0,3652.0,4211.0,4472.0,2590.0
양품,47.8,136.0,108.4,166.8,87.9,70.9,26.8,102.0,157.8,46.2,138.8,105.3,184.6,52.7,36.1,34.3,79.7,80.7,444.0,419.0,392.0,371.0,3645.0,4108.0,4471.0,2576.0
양품,47.8,136.0,106.5,167.1,87.5,75.6,26.9,155.3,156.0,46.2,139.6,111.0,188.8,55.7,29.9,33.6,80.9,82.4,443.0,420.0,393.0,372.0,4094.0,3954.0,4439.0,2489.0
양품,46.3,135.3,101.4,164.9,85.6,73.5,26.7,154.1,154.9,46.8,139.3,106.6,187.3,56.3,27.2,32.6,80.8,82.0,444.0,421.0,393.0,373.0,4108.0,4025.0,4485.0,2503.0
양품,48.0,136.0,112.3,169.4,85.2,70.8,27.2,134.0,148.5,48.4,140.4,110.1,190.1,53.2,27.1,32.8,83.7,84.3,444.0,421.0,394.0,372.0,3631.0,4081.0,4450.0,2573.0
양품,46.2,135.1,106.5,167.1,87.1,74.8,27.5,107.0,153.4,48.0,140.9,114.9,192.7,45.7,24.6,34.9,83.5,84.5,445.0,421.0,393.0,371.0,3637.0,4043.0,4504.0,2586.0
양품,47.6,135.0,104.2,166.4,85.9,72.2,24.5,110.0,157.8,47.4,139.5,108.0,187.9,50.8,33.5,33.3,81.8,82.6,444.0,421.0,393.0,372.0,4093.0,4049.0,4470.0,2507.0
양품,46.7,136.0,112.1,168.8,87.1,71.1,27.2,130.0,154.7,46.9,139.9,107.3,187.5,56.5,28.4,31.5,81.5,82.5,444.0,422.0,394.0,374.0,4096.0,3992.0,4419.0,2504.0
명점,47.7,136.0,106.8,166.3,86.9,72.3,30.9,144.0,150.3,41.1,136.5,96.6,177.7,53.1,26.7,35.5,80.2,81.4,444.0,421.0,393.0,371.0,4079.0,3953.0,4412.0,2498.0
양품,47.6,136.0,111.8,166.1,85.1,75.1,28.0,133.0,157.8,47.5,139.1,106.1,186.0,56.9,34.0,33.2,81.1,82.1,444.0,421.0,392.0,370.0,4121.0,4034.0,4437.0,2514.0
양품,47.6,136.1,110.5,166.9,88.2,70.0,28.1,155.4,156.0,48.3,139.6,108.0,188.1,53.9,32.6,32.3,82.0,83.2,444.0,421.0,392.0,371.0,3636.0,4097.0,4490.0,2581.0
양품,47.0,136.0,108.9,166.1,86.3,73.0,27.3,143.0,153.8,46.8,139.8,109.5,188.8,56.2,32.3,35.9,81.7,82.7,444.0,422.0,394.0,373.0,4131.0,3983.0,4446.0,2527.0
양품,47.4,136.0,109.1,167.0,86.5,73.0,27.6,133.0,155.7,48.9,141.0,112.1,191.0,50.9,28.9,32.8,84.0,85.0,441.0,417.0,389.0,367.0,3662.0,4101.0,4456.0,2606.0
양품,46.3,135.3,101.4,164.9,85.6,73.5,26.7,154.1,154.9,46.8,139.3,106.6,187.3,56.3,27.2,32.6,80.8,82.0,444.0,421.0,393.0,373.0,4108.0,4025.0,4485.0,2503.0
명점,47.6,136.0,108.7,167.8,85.5,73.6,27.6,155.8,156.6,47.7,139.2,109.3,189.3,51.6,26.4,31.9,81.8,83.0,444.0,422.0,393.0,373.0,4139.0,3986.0,4436.0,2512.0
양품,47.2,136.0,111.0,166.3,84.0,72.1,28.3,155.4,156.0,48.4,140.8,111.7,189.9,54.4,33.2,37.2,83.0,84.0,447.0,423.0,395.0,375.0,4112.0,3979.0,4455.0,2495.0
양품,47.8,136.0,111.4,167.9,87.4,70.7,27.1,139.0,145.1,45.0,137.7,102.6,181.9,56.4,30.5,33.5,78.3,79.5,442.0,420.0,393.0,371.0,3649.0,4071.0,4461.0,2582.0
양품,48.2,136.0,108.7,167.1,90.2,70.5,26.8,102.0,157.6,46.9,139.7,109.1,188.0,59.4,27.2,33.1,81.3,82.3,443.0,420.0,392.0,372.0,4107.0,3992.0,4487.0,2504.0
양품,47.6,135.7,110.4,167.5,86.2,72.3,27.8,96.0,157.3,46.4,138.5,105.4,185.8,54.5,32.2,33.6,81.6,82.9,443.0,419.0,392.0,372.0,4106.0,4027.0,4458.0,2495.0
