JUDGE,BLACK_RTD_TEMP_GLASS_START,BLACK_RTD_TEMP_GLASS_END,BLACK_RTD_TEMP_WALL_START,BLACK_RTD_TEMP_WALL_MAX,BLACK_RTD_PRES_START,BLACK_RTD_PRES_END,BLACK_RTD_TEMP_GLASS_OUT,BLACK_RTD_TEMP_HOOD_START,BLACK_RTD_TEMP_HOOD_MAX,AG_RTD_TEMP_GLASS_START,AG_RTD_TEMP_GLASS_END,AG_RTD_TEMP_WALL_START,AG_RTD_TEMP_WALL_MAX,AG_RTD_PRES_START,AG_RTD_PRES_END,AG_RTD_TEMP_GLASS_OUT,AG_RTD_TEMP_HOOD_START,AG_RTD_TEMP_HOOD_MAX,AG_EXPOSURE_TEMP_MASK,BUS_DEVELOP_TEMP_OVEN1,BUS_DEVELOP_TEMP_OVEN2,BUS_DEVELOP_TEMP_OVEN3,BUS_DEVELOP_TEMP_TANK1,BUS_DEVELOP_TEMP_TANK2,BUS_DEVELOP_TEMP_TANK3,BUS_DEVELOP_PRES2,BUS_DEVELOP_PRES3,BUS_FIRE_TEMP_KEEP_CH01,BUS_FIRE_TEMP_KEEP_CH02,BUS_FIRE_TEMP_KEEP_CH03,BUS_FIRE_TEMP_ANEAL_CH01,BUS_FIRE_TEMP_ANEAL_CH02,BUS_FIRE_TEMP_ANEAL_CH03
양품,43.7,104.5,89.4,116.8,170.0,146.8,60.7,94.0,95.5,45.2,138.0,78.0,100.8,334.7,385.0,47.3,93.0,94.0,23.651,62.567,64.2,63.62,23.385,30.8,35.3,2.03,1.994,564.0,581.0,596.0,575.0,543.0,520.0
양품,42.7,109.8,88.6,114.4,215.7,198.7,59.2,95.8,98.0,44.0,138.0,76.1,101.3,356.2,411.6,46.2,98.9,98.9,23.607,60.858,61.759,60.186,23.496,30.8,35.3,2.028,2.009,569.0,584.0,601.0,573.0,543.0,519.0
양품,45.0,113.2,88.6,114.8,187.6,219.8,57.7,93.6,95.6,46.1,139.0,78.0,101.1,260.4,429.9,44.7,93.0,93.0,23.377,61.885,60.622,61.715,23.405,30.742,34.043,2.026,2.073,565.0,582.0,597.0,575.0,540.0,520.0
양품,44.6,107.3,88.2,115.2,205.8,147.6,57.8,93.6,96.0,46.9,138.0,78.0,101.0,379.3,366.8,44.3,93.0,93.0,23.409,61.489,61.601,60.7,23.5,30.564,34.865,2.03,2.06,565.0,582.0,597.0,572.0,542.0,519.0
양품,44.0,114.6,88.2,114.8,181.0,209.4,59.0,94.0,96.0,46.8,138.0,77.1,101.9,369.3,376.3,46.5,93.0,93.0,23.455,60.644,62.756,63.3,23.359,30.934,33.233,2.03,2.057,561.0,577.0,593.0,575.0,540.0,519.0
양품,44.6,120.9,89.2,114.2,229.4,132.2,59.4,94.0,96.0,45.2,138.0,76.8,101.5,320.5,399.1,46.0,92.0,92.0,23.383,62.894,61.201,63.944,23.458,31.134,34.669,2.028,2.06,573.0,584.0,600.0,567.0,532.0,509.0
양품,44.4,101.4,88.2,114.6,200.5,203.8,58.8,93.0,95.8,47.0,138.0,78.0,102.8,393.0,381.4,42.4,91.1,92.0,23.427,61.673,62.275,61.748,23.402,30.995,33.4,2.031,2.071,577.0,586.0,602.0,565.0,532.0,514.0
양품,43.4,103.5,87.8,113.1,189.6,136.6,57.6,87.8,92.5,46.0,137.0,76.0,101.0,329.0,371.0,41.2,93.0,94.0,23.402,59.8,59.7,61.2,23.199,31.139,34.6,2.026,1.998,564.0,581.0,596.0,574.0,538.0,519.0
양품,44.5,108.9,88.4,115.4,213.4,143.2,59.0,93.6,95.5,46.0,138.0,77.1,101.9,372.5,322.7,45.2,92.0,92.0,23.62,62.147,61.943,63.024,23.5,30.8,35.292,2.03,1.816,575.0,586.0,602.0,569.0,538.0,519.0
양품,44.8,103.8,88.8,114.6,192.2,185.7,58.2,93.2,96.4,46.9,138.0,77.9,101.2,386.7,335.9,42.7,92.0,92.0,23.4,60.4,60.392,61.548,23.49,30.746,34.544,2.032,2.062,573.0,584.0,601.0,572.0,543.0,520.0
양품,45.6,113.1,88.8,114.8,218.4,186.4,59.0,94.0,96.0,47.2,138.0,79.0,102.4,346.0,386.7,45.0,91.6,92.0,23.5,61.465,63.698,63.192,23.384,31.052,33.98,2.026,2.054,571.0,581.0,596.0,576.0,541.0,518.0
양품,38.0,111.7,86.8,113.6,227.6,196.7,58.2,91.0,93.8,42.0,137.0,80.3,102.0,357.7,364.0,45.5,102.0,102.3,23.26,60.356,60.235,60.5,22.809,30.0,30.3,2.027,1.996,561.0,578.0,593.0,577.0,539.0,517.0
양품,44.0,115.0,88.6,115.4,242.5,152.4,58.8,94.0,97.0,46.1,138.0,77.8,101.1,356.4,438.1,43.4,93.0,93.0,23.424,61.446,60.8,64.22,23.376,30.691,32.76,2.03,2.062,561.0,578.0,594.0,574.0,539.0,519.0
양품,43.6,114.9,88.4,114.0,214.5,147.9,58.9,93.0,95.6,46.6,139.0,76.9,101.6,312.8,413.5,39.7,92.0,93.0,23.432,61.155,63.68,62.582,23.5,30.518,32.353,2.027,2.068,573.0,584.0,602.0,573.0,541.0,518.0
양품,41.6,102.4,88.0,114.4,168.1,180.4,58.3,93.6,96.6,45.0,138.0,78.0,101.0,339.0,339.0,40.8,105.0,106.0,23.51,61.6,63.858,64.108,23.5,30.8,35.3,2.024,1.993,574.0,585.0,603.0,573.0,543.0,519.0
양품,44.6,102.8,88.4,115.4,193.5,157.6,58.6,93.0,95.4,45.1,139.0,78.9,103.0,294.6,420.0,46.2,92.0,93.0,23.626,60.317,62.799,61.393,23.402,30.605,32.384,2.025,2.074,564.0,581.0,597.0,573.0,541.0,519.0
양품,44.0,116.6,90.6,115.6,168.7,158.2,59.3,94.3,96.7,46.9,138.0,77.1,102.0,334.9,426.5,44.7,92.0,92.0,23.407,60.911,60.082,60.5,23.504,31.4,34.9,2.027,2.016,571.0,582.0,600.0,573.0,540.0,519.0
양품,43.0,98.0,85.4,112.4,188.6,148.4,59.0,86.8,90.5,42.1,138.0,80.9,102.0,372.9,421.7,43.2,98.1,99.0,23.449,60.317,60.899,60.894,23.199,30.571,32.473,2.031,2.03,563.0,580.0,596.0,575.0,539.0,517.0
양품,44.3,101.3,89.0,114.5,193.4,171.5,58.6,94.0,96.0,46.0,138.0,76.3,101.0,350.9,377.4,45.1,93.0,93.0,23.7,60.95,60.3,62.6,23.424,30.8,35.3,2.034,2.01,574.0,585.0,602.0,573.0,541.0,520.0
양품,45.4,110.4,90.0,114.4,215.2,172.3,58.4,94.3,97.0,46.0,138.0,75.0,100.0,376.0,382.0,40.9,95.0,96.0,23.7,60.263,61.65,59.77,23.5,30.552,34.533,2.0,2.053,566.0,582.0,598.0,573.0,538.0,519.0
양품,43.5,107.9,88.0,114.9,167.7,174.7,61.7,90.3,92.7,45.1,139.0,78.0,101.0,387.1,333.0,44.4,92.0,92.1,23.411,60.824,60.853,60.955,23.483,31.4,34.9,2.031,1.999,572.0,583.0,601.0,575.0,542.0,519.0
양품,44.4,107.9,89.6,114.9,191.1,135.8,59.2,92.8,95.8,44.1,139.0,77.9,102.9,332.2,408.1,45.0,90.0,91.0,23.744,60.5,60.447,64.1,23.508,31.4,34.9,2.024,2.01,572.0,583.0,601.0,573.0,541.0,518.0
양품,44.6,103.0,88.8,114.6,195.0,168.8,58.0,94.0,96.0,46.0,138.0,77.1,102.0,321.0,424.4,46.8,92.0,92.9,23.68,61.307,60.802,61.2,23.358,30.841,32.698,2.033,2.061,562.0,578.0,593.0,573.0,541.0,518.0
양품,44.0,105.9,88.0,114.5,211.8,154.0,58.5,93.0,96.1,45.0,138.0,77.5,101.5,318.5,432.0,45.3,91.5,92.0,23.399,61.266,62.759,61.578,23.4,30.8,35.3,2.026,2.0,566.0,583.0,599.0,573.0,542.0,519.0
양품,44.4,110.7,88.4,114.0,219.9,188.9,59.0,93.4,96.2,45.4,138.0,77.6,101.8,278.8,452.9,46.3,92.0,92.0,23.68,59.783,64.068,64.048,23.426,31.1,34.8,2.025,2.003,575.0,585.0,602.0,570.0,542.0,521.0
명점,43.8,107.7,89.2,115.0,169.8,160.5,59.2,93.0,96.0,46.0,139.0,78.1,102.1,322.6,369.0,46.7,95.0,95.0,24.181,61.084,60.682,63.373,23.4,31.6,34.1,2.03,1.999,581.0,593.0,606.0,573.0,542.0,519.0
양품,44.6,108.2,90.0,115.0,183.4,154.3,59.3,95.0,97.3,45.0,139.0,77.0,104.0,364.0,356.0,40.3,93.0,93.0,23.74,60.132,62.768,62.188,23.506,31.4,34.9,2.026,2.014,572.0,583.0,600.0,571.0,541.0,519.0
양품,44.3,103.8,88.4,114.0,196.8,208.6,58.8,93.0,95.0,46.0,138.0,77.0,100.1,316.5,449.5,45.1,93.0,93.0,23.376,60.465,61.0,60.948,23.409,30.8,35.3,2.026,2.007,573.0,584.0,601.0,570.0,543.0,520.0
양품,42.8,112.2,87.8,114.4,164.2,173.8,59.4,91.1,93.1,46.0,136.0,79.0,102.0,337.0,335.0,41.2,92.0,93.0,23.6,61.156,61.14,64.011,23.2,31.2,34.6,2.03,2.003,564.0,581.0,597.0,573.0,541.0,519.0
양품,44.2,114.8,90.2,115.2,196.5,136.4,59.2,93.6,96.2,45.0,138.0,78.0,102.0,331.0,369.0,41.9,91.0,92.0,23.762,61.095,59.9,61.5,23.5,31.4,34.9,2.026,2.012,569.0,583.0,600.0,573.0,542.0,519.0
양품,44.6,107.4,89.4,114.0,208.3,164.3,59.0,93.8,96.5,46.6,138.0,77.0,101.9,339.0,406.4,44.7,92.0,92.6,23.396,60.431,60.43,63.972,23.395,31.199,34.112,2.025,2.058,561.0,578.0,593.0,575.0,540.0,517.0
양품,45.0,105.3,88.8,114.8,190.1,207.8,59.3,94.0,96.4,46.0,138.0,78.0,101.9,404.3,343.3,43.4,92.0,93.0,23.395,61.828,62.93,60.0,23.354,30.999,34.186,2.03,2.053,569.0,580.0,595.0,573.0,542.0,519.0
양품,44.0,108.9,88.1,114.6,191.1,176.6,59.0,93.6,96.4,45.1,138.0,78.0,101.0,348.0,401.3,45.7,93.0,93.0,23.649,60.403,63.48,64.165,23.362,31.006,33.742,2.027,2.05,570.0,581.0,596.0,573.0,539.0,519.0
양품,44.4,104.3,88.0,114.4,236.7,169.6,58.2,93.0,95.8,45.6,138.0,78.0,101.0,306.7,435.5,45.2,92.0,93.0,23.418,60.4,62.386,62.185,23.4,31.189,34.459,2.034,2.06,562.0,579.0,594.0,576.0,533.0,511.0
명점,45.6,107.5,90.6,115.6,177.9,125.7,59.6,94.0,96.6,46.0,139.0,79.0,104.0,376.0,370.0,44.7,94.0,94.0,23.58,59.932,60.496,60.597,23.0,31.419,34.24,2.026,2.06,571.0,582.0,597.0,570.0,541.0,520.0
양품,43.4,93.1,88.0,114.3,176.8,121.2,59.0,91.8,96.0,46.0,138.0,77.0,102.0,274.0,440.0,40.7,93.0,93.0,23.666,60.604,62.728,61.676,23.5,30.947,33.928,2.019,2.046,565.0,582.0,598.0,576.0,540.0,519.0
양품,40.7,108.6,88.1,114.1,183.5,166.3,57.6,94.3,96.5,45.0,138.0,77.0,100.0,352.5,398.3,44.6,103.5,104.5,23.23,62.633,64.676,63.2,23.5,30.8,35.3,2.026,2.002,572.0,583.0,601.0,570.0,543.0,519.0
양품,45.4,108.4,90.4,115.4,218.1,200.8,58.4,94.6,97.3,46.0,139.0,80.0,102.0,358.5,361.6,39.2,94.0,94.0,23.507,60.991,60.261,61.662,23.133,31.0,32.3,2.028,2.022,565.0,581.0,597.0,573.0,538.0,519.0
양품,45.2,112.5,89.0,115.2,167.5,211.9,59.0,94.2,97.5,45.0,138.0,78.0,101.4,275.8,394.6,45.9,92.0,92.2,23.402,60.088,60.6,60.945,23.5,30.989,34.171,2.029,2.06,566.0,583.0,598.0,573.0,543.0,519.0
양품,45.2,115.0,88.0,115.1,159.6,214.9,59.0,93.0,95.8,46.0,138.0,78.9,101.2,385.6,380.4,44.4,93.0,93.1,23.655,60.35,63.046,64.634,23.448,31.4,34.9,2.026,1.998,573.0,584.0,600.0,570.0,542.0,519.0
명점,40.6,113.2,85.0,111.6,174.5,192.4,59.4,89.4,92.4,42.0,138.0,82.0,102.0,330.0,285.0,46.7,102.0,103.0,22.899,59.6,60.082,60.056,23.401,30.977,33.835,2.03,2.065,573.0,584.0,602.0,571.0,541.0,518.0
양품,45.1,114.1,90.0,115.3,220.1,149.9,58.2,95.0,97.7,44.2,138.0,77.0,101.0,340.8,384.8,39.7,92.0,92.8,23.738,60.8,62.034,62.318,23.5,31.376,34.882,2.024,2.065,566.0,582.0,598.0,575.0,540.0,520.0
양품,43.0,107.1,88.3,114.4,199.8,169.9,58.9,92.7,95.7,45.0,137.0,76.5,101.5,334.5,429.5,43.0,91.0,92.0,23.631,60.8,61.924,60.5,23.4,30.8,35.3,2.024,2.002,572.0,583.0,601.0,571.0,541.0,519.0
양품,44.4,99.9,88.2,115.0,181.2,193.0,58.6,93.0,96.1,46.0,138.0,78.0,101.1,392.0,337.5,46.2,92.0,93.0,23.63,61.067,64.416,63.991,23.404,30.581,32.331,2.027,2.084,564.0,581.0,597.0,573.0,538.0,519.0
양품,43.9,107.5,88.7,114.9,157.4,133.1,59.1,93.0,96.0,46.0,139.0,78.6,102.1,374.9,373.8,48.0,92.9,92.9,23.412,60.81,61.993,60.404,23.5,30.63,34.677,2.027,2.056,565.0,581.0,597.0,574.0,541.0,520.0
양품,43.4,105.7,87.1,113.7,201.3,149.6,59.0,88.8,92.2,47.9,139.0,77.1,102.1,358.8,391.6,44.2,92.9,93.0,23.4,61.3,60.119,61.815,23.402,30.89,34.336,2.023,2.066,572.0,583.0,599.0,573.0,540.0,517.0
양품,44.4,105.3,89.4,115.4,210.4,191.0,59.0,93.2,95.8,45.1,137.0,78.0,102.0,381.4,327.4,43.6,91.0,92.0,23.681,60.205,62.738,60.152,23.5,30.352,33.824,2.03,2.064,569.0,585.0,601.0,577.0,541.0,520.0
양품,41.5,113.9,88.5,115.5,189.2,221.0,60.9,94.0,98.5,44.0,138.0,77.0,101.2,273.1,442.1,39.5,91.4,92.0,23.648,61.3,61.552,61.7,23.403,31.08,34.706,2.03,2.058,574.0,586.0,603.0,575.0,544.0,518.0
양품,44.4,106.8,88.4,115.6,194.1,177.9,59.5,93.2,96.0,46.0,139.0,78.0,101.1,417.9,351.9,45.7,92.9,93.0,23.413,62.866,64.087,62.267,23.5,30.347,34.661,2.034,2.065,572.0,584.0,599.0,574.0,542.0,520.0
양품,44.6,108.2,90.0,115.0,183.4,154.3,59.3,95.0,97.3,45.0,139.0,77.0,104.0,364.0,356.0,47.3,93.0,93.0,23.74,60.132,62.768,62.188,23.506,31.4,34.9,2.026,2.014,572.0,583.0,600.0,571.0,541.0,519.0
양품,43.1,120.9,87.0,113.5,166.2,189.1,59.4,89.2,91.9,45.9,137.0,79.0,102.0,337.3,336.6,47.9,92.0,93.0,23.496,61.076,61.2,63.1,23.2,31.2,34.6,2.032,1.999,572.0,583.0,599.0,574.0,542.0,520.0
양품,44.2,94.8,88.8,114.6,163.3,146.5,60.2,93.0,95.6,45.0,138.0,77.2,102.0,342.7,375.9,43.9,92.0,93.0,23.634,61.282,61.165,64.0,23.412,30.743,33.99,2.032,2.069,572.0,583.0,599.0,571.0,541.0,518.0
양품,40.7,108.6,88.1,114.1,183.5,166.3,57.6,94.3,96.5,45.0,138.0,77.0,100.0,352.5,398.3,44.6,103.5,104.5,23.23,62.633,64.676,63.2,23.5,30.8,35.3,2.026,2.002,572.0,583.0,601.0,570.0,543.0,519.0
양품,44.4,109.9,89.2,115.7,272.7,146.4,58.0,94.0,96.2,46.0,138.0,77.9,100.2,390.9,311.5,45.0,92.0,92.9,23.414,60.335,60.5,60.614,23.381,31.063,33.541,2.026,2.057,570.0,581.0,596.0,571.0,542.0,516.0
양품,45.2,110.2,89.3,115.0,201.0,158.3,58.8,94.2,96.8,46.0,138.0,78.0,101.3,315.2,407.8,46.5,93.0,93.0,23.744,60.624,60.994,60.3,23.503,31.4,34.9,2.024,1.998,566.0,582.0,598.0,574.0,540.0,519.0
양품,44.4,98.4,88.2,115.0,115.5,176.6,59.5,93.2,96.3,46.0,139.0,76.1,102.0,362.1,326.1,47.1,92.0,92.0,23.649,61.068,60.181,60.463,23.46,31.4,34.9,2.026,2.003,564.0,580.0,596.0,573.0,532.0,510.0
양품,44.6,106.0,88.7,114.8,205.0,185.6,58.4,93.4,96.5,46.0,138.0,76.7,102.0,385.4,456.7,45.7,92.0,92.0,23.367,62.702,63.0,62.9,23.0,30.862,34.4,2.028,2.07,575.0,586.0,604.0,572.0,534.0,514.0
양품,44.5,112.8,90.0,114.3,165.2,158.5,58.3,94.7,98.0,46.0,138.0,78.8,101.2,343.1,368.4,43.7,93.0,93.0,23.7,60.314,60.432,62.876,23.495,31.4,34.9,2.025,2.0,574.0,585.0,602.0,572.0,539.0,520.0
양품,44.4,103.7,90.0,114.7,236.1,149.9,59.4,92.0,94.4,46.0,139.0,80.0,103.0,294.7,357.6,43.6,94.0,94.0,23.5,61.158,62.985,62.837,23.113,31.0,32.3,2.027,2.003,570.0,583.0,599.0,573.0,541.0,519.0
양품,44.0,120.0,88.4,114.6,139.9,229.3,59.2,93.0,96.0,46.0,138.0,76.2,102.0,368.7,401.1,43.4,92.1,93.0,23.668,61.585,62.869,60.536,23.5,30.562,34.419,2.03,2.057,572.0,584.0,600.0,575.0,539.0,519.0
양품,44.2,107.3,90.3,115.2,216.3,169.6,59.4,93.8,95.9,44.3,138.0,76.0,101.0,394.6,327.3,47.6,91.0,91.1,23.399,60.22,61.88,60.4,23.424,31.1,34.8,2.023,2.0,572.0,583.0,601.0,577.0,544.0,522.0
양품,44.6,120.9,89.2,114.2,229.4,132.2,59.4,94.0,96.0,45.2,138.0,76.8,101.5,320.5,399.1,46.0,92.0,92.0,23.383,62.894,61.201,63.944,23.458,31.134,34.669,2.028,2.06,573.0,584.0,600.0,567.0,532.0,509.0
명점,44.0,103.6,88.2,114.4,209.0,163.9,60.8,94.0,97.0,45.0,139.0,77.0,102.0,311.0,437.8,47.9,94.0,94.0,23.601,61.436,63.073,62.6,23.4,30.78,33.937,2.026,2.059,571.0,585.0,601.0,573.0,532.0,507.0
양품,41.0,120.0,88.0,115.5,196.4,213.1,59.6,94.0,99.0,44.0,138.0,77.0,102.0,290.6,445.5,41.2,91.7,92.0,23.385,60.346,60.42,59.532,23.405,30.914,34.098,2.029,2.059,575.0,585.0,603.0,575.0,545.0,520.0
양품,44.8,108.6,88.6,115.4,192.0,156.9,59.4,94.0,95.6,47.0,138.0,78.9,102.0,354.3,347.0,45.8,92.0,92.9,23.456,60.757,60.105,60.605,23.5,31.4,34.9,2.022,2.002,575.0,586.0,602.0,576.0,543.0,520.0
양품,43.9,120.3,88.9,114.3,194.1,173.0,58.4,93.0,95.5,45.7,138.0,78.0,101.3,291.4,392.9,46.7,92.0,92.7,23.678,61.5,65.002,63.82,23.5,30.604,32.578,2.03,2.062,568.0,584.0,600.0,574.0,544.0,520.0
양품,44.8,107.0,89.5,116.4,214.7,163.4,58.6,94.0,96.2,46.0,139.0,78.0,102.9,353.8,392.4,45.9,92.0,93.0,23.5,60.754,61.42,61.814,23.416,30.919,34.569,2.028,2.045,567.0,583.0,599.0,575.0,541.0,518.0
명점,46.1,103.2,90.6,115.7,204.7,147.3,57.8,94.6,97.3,45.0,139.0,78.2,102.8,329.9,379.3,49.0,93.0,93.8,23.397,60.83,61.815,61.871,23.1,31.6,34.5,2.026,2.009,566.0,582.0,598.0,571.0,533.0,510.0
양품,43.9,102.9,88.7,114.3,182.9,184.5,58.5,94.0,96.2,45.1,138.0,76.0,101.0,351.9,366.3,46.9,93.0,93.0,23.352,60.34,60.45,61.439,23.426,30.8,35.3,2.034,2.007,568.0,584.0,600.0,576.0,541.0,517.0
명점,44.0,98.3,88.2,115.2,136.0,161.2,60.0,93.0,95.4,45.3,138.0,77.3,102.0,342.3,367.8,49.8,92.0,92.7,24.039,60.18,60.6,60.679,23.393,31.6,34.1,2.029,1.999,575.0,587.0,602.0,574.0,533.0,508.0
양품,43.3,103.8,89.2,114.6,184.8,124.3,59.4,92.6,96.0,46.1,139.0,76.1,102.8,363.7,336.3,45.2,92.0,92.1,23.672,60.2,61.4,60.938,23.5,30.673,34.909,2.03,2.056,564.0,581.0,597.0,576.0,535.0,513.0
양품,44.3,108.9,90.3,115.0,241.0,143.0,59.3,95.0,98.3,46.9,139.0,80.0,102.0,396.1,423.8,45.2,95.0,95.0,23.394,60.4,61.392,60.379,23.1,31.0,32.3,2.027,1.998,561.0,577.0,593.0,574.0,541.0,518.0
양품,41.5,106.8,89.5,115.5,205.0,197.5,59.2,94.0,97.0,44.0,137.0,77.0,100.5,330.1,403.6,43.0,94.9,95.5,23.638,60.612,60.227,60.73,23.404,30.87,34.754,2.033,2.05,570.0,581.0,600.0,573.0,541.0,519.0
양품,44.0,102.3,88.9,114.0,210.9,170.2,58.7,93.0,95.7,45.0,137.0,79.0,101.0,379.0,330.0,42.9,92.0,92.0,23.612,60.996,60.992,61.055,23.394,30.8,35.3,2.031,2.002,573.0,584.0,600.0,571.0,542.0,519.0
양품,45.0,104.6,91.0,116.4,207.1,162.7,58.5,95.0,97.3,46.0,139.0,79.0,103.0,358.6,433.1,43.3,93.0,93.0,23.445,61.0,62.475,63.533,23.2,31.2,34.6,2.03,1.996,565.0,582.0,597.0,573.0,542.0,519.0
양품,45.0,106.4,88.2,115.0,158.7,156.4,58.8,94.0,96.0,45.0,138.0,78.0,103.0,328.0,379.3,43.3,93.0,93.0,23.665,61.4,60.6,61.978,23.5,31.4,34.9,2.029,2.002,566.0,582.0,598.0,572.0,537.0,519.0
양품,44.7,107.1,89.5,115.5,187.8,198.4,58.6,94.6,96.8,46.0,138.0,78.9,102.0,337.8,389.3,42.4,93.0,94.0,23.7,60.796,60.6,63.7,23.5,30.732,34.378,2.028,2.064,565.0,582.0,598.0,576.0,539.0,516.0
양품,45.0,103.9,90.0,115.0,195.9,162.7,59.0,95.0,97.0,48.0,139.0,79.0,103.0,338.0,307.0,42.6,93.0,93.0,23.5,59.947,63.288,62.856,23.5,31.4,34.9,2.026,2.009,567.0,582.0,599.0,573.0,541.0,518.0
양품,44.7,106.1,89.3,115.6,189.8,178.1,58.3,94.2,96.3,46.0,139.0,77.9,102.0,315.0,392.9,44.0,93.0,94.0,23.482,60.476,60.164,61.801,23.5,30.756,34.577,2.025,2.057,565.0,582.0,598.0,573.0,541.0,518.0
양품,44.7,113.7,90.3,115.0,171.5,134.4,58.6,95.0,98.0,47.0,139.0,78.0,101.9,367.8,399.7,46.2,93.0,93.0,23.5,60.754,61.42,61.814,23.416,30.919,34.569,2.028,2.045,568.0,584.0,599.0,574.0,539.0,520.0
양품,41.5,106.8,88.5,114.9,194.9,190.4,58.3,94.6,97.1,45.0,138.0,77.0,100.2,345.8,400.8,44.8,101.8,102.8,23.618,62.095,63.564,61.339,23.497,30.8,35.3,2.027,2.01,574.0,585.0,602.0,570.0,539.0,518.0
명점,44.8,105.2,89.3,115.1,180.6,172.0,58.3,93.0,97.6,45.1,139.0,78.0,101.3,379.4,382.0,47.3,93.0,93.1,23.55,60.783,60.117,61.899,23.402,30.767,34.06,2.03,2.075,575.0,586.0,603.0,572.0,536.0,514.0
양품,45.3,113.5,88.7,114.0,209.8,234.8,58.0,93.0,95.7,45.8,138.0,77.9,102.0,392.2,322.3,45.0,92.0,92.0,23.761,60.546,61.3,61.8,23.5,30.878,33.739,2.026,2.064,571.0,586.0,601.0,572.0,543.0,518.0
양품,44.4,103.7,88.8,115.2,214.4,172.2,58.1,93.8,96.6,47.0,139.0,78.0,102.0,275.7,433.1,43.6,92.0,92.7,23.409,61.247,60.0,62.532,23.4,31.022,33.183,2.027,2.065,570.0,582.0,596.0,570.0,542.0,518.0
양품,44.4,109.0,88.5,115.6,240.0,148.6,59.1,94.0,95.6,46.0,138.0,76.9,100.3,377.0,345.0,44.5,91.1,92.0,23.422,60.91,61.1,61.326,23.425,31.1,34.8,2.028,1.998,571.0,582.0,600.0,574.0,543.0,518.0
양품,41.1,106.9,89.5,115.4,199.9,238.2,60.0,95.0,97.6,42.7,137.0,77.0,102.0,338.7,410.3,39.2,92.0,92.0,23.638,62.888,64.484,64.9,23.401,31.282,34.166,2.027,2.065,571.0,582.0,600.0,574.0,542.0,519.0
양품,44.4,110.7,88.4,114.0,219.9,188.9,59.0,93.4,96.2,45.4,138.0,77.6,101.8,278.8,452.9,46.3,92.0,92.0,23.68,59.783,64.068,64.048,23.426,31.1,34.8,2.025,2.003,575.0,585.0,602.0,570.0,542.0,521.0
양품,45.4,110.1,91.0,116.0,224.3,136.0,59.0,95.0,99.0,45.2,139.0,79.0,102.2,330.0,337.4,47.2,93.0,94.0,23.558,60.162,61.744,61.0,23.1,31.6,34.5,2.029,2.008,572.0,583.0,598.0,575.0,541.0,520.0
양품,44.6,108.2,90.0,115.0,183.4,154.3,59.3,95.0,97.3,45.0,139.0,77.0,104.0,364.0,356.0,39.2,93.0,93.0,23.74,60.132,62.768,62.188,23.506,31.4,34.9,2.026,2.014,572.0,583.0,600.0,571.0,541.0,519.0
양품,44.4,113.4,88.6,114.6,179.5,233.2,59.8,93.0,95.6,46.1,139.0,78.0,102.7,339.6,394.5,46.8,92.0,93.0,23.632,59.683,61.016,63.5,23.488,31.4,34.9,2.033,2.003,568.0,584.0,600.0,573.0,542.0,518.0
양품,43.0,99.5,86.5,112.7,186.2,149.8,58.3,86.8,90.8,46.0,137.0,76.0,101.0,329.0,371.0,40.6,93.0,94.0,23.361,59.857,60.0,60.599,23.198,30.823,33.533,2.029,2.013,572.0,583.0,599.0,571.0,542.0,519.0
양품,44.2,106.5,89.4,114.4,238.5,166.2,59.1,93.0,95.6,47.9,138.0,77.0,101.9,374.3,381.0,44.7,92.0,92.1,23.467,60.708,60.2,62.503,23.482,30.706,34.457,2.028,2.056,568.0,584.0,599.0,572.0,540.0,517.0
양품,44.3,104.2,90.0,115.0,224.9,166.7,58.1,95.0,98.9,46.1,139.0,79.1,102.9,358.6,361.4,44.2,95.0,95.0,23.6,59.932,62.226,60.904,23.1,31.0,32.3,2.026,1.997,570.0,582.0,597.0,574.0,542.0,520.0
양품,44.6,115.5,88.8,114.8,165.6,150.6,59.1,94.0,96.2,45.0,138.0,78.0,102.9,375.0,359.8,43.6,91.0,92.0,23.401,62.766,61.328,63.711,23.5,31.4,34.9,2.028,1.998,572.0,582.0,599.0,569.0,541.0,518.0
양품,44.6,104.9,89.0,115.2,228.3,178.2,59.2,93.0,95.6,46.8,138.0,77.0,102.0,382.3,366.2,43.2,92.0,92.0,23.495,60.023,62.391,60.3,23.5,30.474,34.12,2.03,2.065,570.0,586.0,601.0,572.0,538.0,519.0
양품,44.3,108.9,90.3,115.0,241.0,143.0,59.3,95.0,98.3,46.9,139.0,80.0,102.0,396.1,423.8,47.6,95.0,95.0,23.394,60.4,61.392,60.379,23.1,31.0,32.3,2.027,1.998,561.0,577.0,593.0,574.0,541.0,518.0
양품,44.6,105.5,88.5,114.5,206.2,192.9,58.4,94.0,96.0,45.9,138.0,77.9,102.0,303.6,427.3,38.5,92.0,92.1,23.419,61.548,60.68,62.047,23.368,30.802,32.345,2.03,2.06,571.0,581.0,596.0,569.0,541.0,517.0
양품,41.5,114.3,88.5,114.0,218.2,219.5,60.0,93.0,96.0,45.3,137.0,77.4,102.0,360.2,393.4,40.1,93.0,93.0,23.324,60.159,60.4,61.472,23.353,30.338,33.147,2.025,2.049,572.0,583.0,600.0,570.0,542.0,519.0
