JUDGE,LOT_ID,TAT_4DIELEC_FIRE,mean,gap
0,LOT-128,6447,6499.8,-0.8189855746859033
0,LOT-128,6507,6499.8,0.11065006915629043
1,LOT-128,6540,6499.8,0.614678899082566
0,LOT-128,6453,6499.8,-0.72524407252441
0,LOT-128,6540,6499.8,0.614678899082566
0,LOT-128,6513,6499.8,0.20267157991708612
0,LOT-128,6510,6499.8,0.1566820276497668
0,LOT-128,6540,6499.8,0.614678899082566
0,LOT-128,6600,6499.8,1.5181818181818154
0,LOT-128,6453,6499.8,-0.72524407252441
0,LOT-128,6420,6499.8,-1.2429906542056102
0,LOT-128,6660,6499.8,2.4054054054054026
0,LOT-128,6480,6499.8,-0.30555555555555836
0,LOT-128,6567,6499.8,1.0232983097304678
0,LOT-128,6420,6499.8,-1.2429906542056102
0,LOT-128,6480,6499.8,-0.30555555555555836
0,LOT-128,6573,6499.8,1.1136467366499287
0,LOT-128,6420,6499.8,-1.2429906542056102
0,LOT-129,6480,6497.7,-0.2731481481481453
0,LOT-129,6753,6497.7,3.7805419813416288
0,LOT-129,6480,6497.7,-0.2731481481481453
0,LOT-129,6420,6497.7,-1.210280373831773
0,LOT-129,6447,6497.7,-0.7864122847836174
0,LOT-129,6447,6497.7,-0.7864122847836174
0,LOT-129,6480,6497.7,-0.2731481481481453
0,LOT-129,6540,6497.7,0.6467889908256909
0,LOT-129,6447,6497.7,-0.7864122847836174
0,LOT-129,6420,6497.7,-1.210280373831773
0,LOT-129,6393,6497.7,-1.637728765837632
0,LOT-129,6447,6497.7,-0.7864122847836174
0,LOT-129,6480,6497.7,-0.2731481481481453
0,LOT-129,6633,6497.7,2.0398009950248785
0,LOT-129,6453,6497.7,-0.6927010692701041
0,LOT-129,6600,6497.7,1.5500000000000027
0,LOT-129,6627,6497.7,1.951109099139885
0,LOT-129,6480,6497.7,-0.2731481481481453
0,LOT-129,6480,6497.7,-0.2731481481481453
0,LOT-129,6447,6497.7,-0.7864122847836174
0,LOT-130,6600,6497.4,1.55454545454546
0,LOT-130,6540,6497.4,0.6513761467889964
1,LOT-130,6687,6497.4,2.8353521758636213
0,LOT-130,6480,6497.4,-0.2685185185185129
0,LOT-130,6420,6497.4,-1.2056074766355083
0,LOT-130,6420,6497.4,-1.2056074766355083
0,LOT-130,6480,6497.4,-0.2685185185185129
0,LOT-130,6447,6497.4,-0.7817589576547175
0,LOT-130,6420,6497.4,-1.2056074766355083
1,LOT-130,6453,6497.4,-0.6880520688052012
0,LOT-130,6600,6497.4,1.55454545454546
0,LOT-130,6447,6497.4,-0.7817589576547175
1,LOT-130,6540,6497.4,0.6513761467889964
0,LOT-130,6507,6497.4,0.14753342554172988
0,LOT-130,6453,6497.4,-0.6880520688052012
0,LOT-130,6480,6497.4,-0.2685185185185129
0,LOT-130,6447,6497.4,-0.7817589576547175
0,LOT-130,6420,6497.4,-1.2056074766355083
0,LOT-130,6507,6497.4,0.14753342554172988
0,LOT-130,6600,6497.4,1.55454545454546
1,LOT-131,6480,6498.75,-0.28935185185185186
0,LOT-131,6507,6498.75,0.1267865375749193
0,LOT-131,6480,6498.75,-0.28935185185185186
0,LOT-131,6633,6498.75,2.0239710538218003
1,LOT-131,6447,6498.75,-0.8026989297347603
0,LOT-131,6480,6498.75,-0.28935185185185186
0,LOT-131,6453,6498.75,-0.7089725708972571
0,LOT-131,6447,6498.75,-0.8026989297347603
0,LOT-131,6480,6498.75,-0.28935185185185186
0,LOT-131,6480,6498.75,-0.28935185185185186
0,LOT-131,6480,6498.75,-0.28935185185185186
0,LOT-131,6507,6498.75,0.1267865375749193
0,LOT-131,6447,6498.75,-0.8026989297347603
0,LOT-131,6633,6498.75,2.0239710538218003
0,LOT-131,6480,6498.75,-0.28935185185185186
0,LOT-131,6567,6498.75,1.0392873458200091
0,LOT-131,6540,6498.75,0.6307339449541285
0,LOT-131,6420,6498.75,-1.2266355140186915
0,LOT-131,6447,6498.75,-0.8026989297347603
0,LOT-131,6567,6498.75,1.0392873458200091
0,LOT-132,6540,6479.368421052632,0.9270883631096074
0,LOT-132,6480,6479.368421052632,0.009746588693955638
1,LOT-132,6447,6479.368421052632,-0.5020695060125899
0,LOT-132,6633,6479.368421052632,2.3161703444499975
0,LOT-132,6447,6479.368421052632,-0.5020695060125899
0,LOT-132,6447,6479.368421052632,-0.5020695060125899
0,LOT-132,6573,6479.368421052632,1.4244877369141689
0,LOT-132,6420,6479.368421052632,-0.9247417609444187
0,LOT-132,6447,6479.368421052632,-0.5020695060125899
1,LOT-132,6480,6479.368421052632,0.009746588693955638
0,LOT-132,6447,6479.368421052632,-0.5020695060125899
0,LOT-132,6507,6479.368421052632,0.4246439057533168
0,LOT-132,6480,6479.368421052632,0.009746588693955638
0,LOT-132,6447,6479.368421052632,-0.5020695060125899
0,LOT-132,6447,6479.368421052632,-0.5020695060125899
0,LOT-132,6480,6479.368421052632,0.009746588693955638
0,LOT-132,6453,6479.368421052632,-0.4086226724412161
0,LOT-132,6480,6479.368421052632,0.009746588693955638
0,LOT-132,6453,6479.368421052632,-0.4086226724412161
1,LOT-133,6840,6492.0,5.087719298245614
0,LOT-133,6447,6492.0,-0.6979990693345742
0,LOT-133,6627,6492.0,2.0371208691715705
0,LOT-133,6453,6492.0,-0.604370060437006
0,LOT-133,6453,6492.0,-0.604370060437006
1,LOT-133,6507,6492.0,0.23052097740894423
0,LOT-133,6540,6492.0,0.7339449541284404
0,LOT-133,6513,6492.0,0.32243205895900506
0,LOT-133,6420,6492.0,-1.1214953271028036
0,LOT-133,6453,6492.0,-0.604370060437006
0,LOT-133,6420,6492.0,-1.1214953271028036
0,LOT-133,6420,6492.0,-1.1214953271028036
0,LOT-133,6420,6492.0,-1.1214953271028036
0,LOT-133,6480,6492.0,-0.1851851851851852
0,LOT-133,6420,6492.0,-1.1214953271028036
0,LOT-133,6567,6492.0,1.1420740063956145
0,LOT-133,6480,6492.0,-0.1851851851851852
0,LOT-133,6453,6492.0,-0.604370060437006
0,LOT-133,6480,6492.0,-0.1851851851851852
0,LOT-133,6447,6492.0,-0.6979990693345742
0,LOT-134,6420,6518.85,-1.53971962616823
0,LOT-134,6447,6518.85,-1.1144718473708757
0,LOT-134,6480,6518.85,-0.5995370370370426
0,LOT-134,6507,6518.85,-0.18211157215307153
0,LOT-134,6567,6518.85,0.7332115121059789
0,LOT-134,6513,6518.85,-0.0898203592814427
0,LOT-134,6453,6518.85,-1.0204556020455657
1,LOT-134,6627,6518.85,1.631960162969664
0,LOT-134,6480,6518.85,-0.5995370370370426
0,LOT-134,6630,6518.85,1.6764705882352886
0,LOT-134,6480,6518.85,-0.5995370370370426
0,LOT-134,6453,6518.85,-1.0204556020455657
0,LOT-134,6753,6518.85,3.4673478454020383
0,LOT-134,6540,6518.85,0.3233944954128385
0,LOT-134,6513,6518.85,-0.0898203592814427
0,LOT-134,6567,6518.85,0.7332115121059789
0,LOT-134,6447,6518.85,-1.1144718473708757
0,LOT-134,6453,6518.85,-1.0204556020455657
1,LOT-134,6567,6518.85,0.7332115121059789
0,LOT-134,6480,6518.85,-0.5995370370370426
1,LOT-135,6447,6518.55,-1.109818520241976
1,LOT-135,6540,6518.55,0.327981651376144
0,LOT-135,6453,6518.55,-1.015806601580663
0,LOT-135,6540,6518.55,0.327981651376144
0,LOT-135,6480,6518.55,-0.5949074074074102
0,LOT-135,6633,6518.55,1.7254635911352303
0,LOT-135,6567,6518.55,0.7377798081315642
0,LOT-135,6540,6518.55,0.327981651376144
0,LOT-135,6573,6518.55,0.8283888635326306
0,LOT-135,6420,6518.55,-1.5350467289719654
0,LOT-135,6633,6518.55,1.7254635911352303
0,LOT-135,6420,6518.55,-1.5350467289719654
0,LOT-135,6633,6518.55,1.7254635911352303
0,LOT-135,6573,6518.55,0.8283888635326306
0,LOT-135,6513,6518.55,-0.08521418701059699
0,LOT-135,6513,6518.55,-0.08521418701059699
0,LOT-135,6513,6518.55,-0.08521418701059699
1,LOT-135,6480,6518.55,-0.5949074074074102
0,LOT-135,6480,6518.55,-0.5949074074074102
0,LOT-135,6420,6518.55,-1.5350467289719654
0,LOT-136,6420,6503.55,-1.3014018691588813
0,LOT-136,6453,6503.55,-0.7833565783356606
0,LOT-136,6573,6503.55,1.056595162026469
0,LOT-136,6780,6503.55,4.077433628318581
0,LOT-136,6480,6503.55,-0.3634259259259287
0,LOT-136,6453,6503.55,-0.7833565783356606
0,LOT-136,6480,6503.55,-0.3634259259259287
0,LOT-136,6480,6503.55,-0.3634259259259287
0,LOT-136,6513,6503.55,0.1450944265315495
0,LOT-136,6420,6503.55,-1.3014018691588813
0,LOT-136,6480,6503.55,-0.3634259259259287
0,LOT-136,6513,6503.55,0.1450944265315495
0,LOT-136,6480,6503.55,-0.3634259259259287
0,LOT-136,6507,6503.55,0.05301982480405438
0,LOT-136,6567,6503.55,0.9661946094106871
0,LOT-136,6573,6503.55,1.056595162026469
0,LOT-136,6513,6503.55,0.1450944265315495
0,LOT-136,6513,6503.55,0.1450944265315495
0,LOT-136,6480,6503.55,-0.3634259259259287
0,LOT-136,6393,6503.55,-1.7292351008916031
0,LOT-137,6507,6492.3,0.22591055786076253
0,LOT-137,6480,6492.3,-0.1898148148148176
0,LOT-137,6480,6492.3,-0.1898148148148176
0,LOT-137,6513,6492.3,0.31782588668815936
0,LOT-137,6513,6492.3,0.31782588668815936
0,LOT-137,6420,6492.3,-1.1261682242990683
0,LOT-137,6420,6492.3,-1.1261682242990683
1,LOT-137,6540,6492.3,0.7293577981651349
1,LOT-137,6720,6492.3,3.3883928571428545
0,LOT-137,6507,6492.3,0.22591055786076253
0,LOT-137,6420,6492.3,-1.1261682242990683
0,LOT-137,6447,6492.3,-0.7026523964634742
0,LOT-137,6453,6492.3,-0.6090190609019089
0,LOT-137,6420,6492.3,-1.1261682242990683
0,LOT-137,6480,6492.3,-0.1898148148148176
0,LOT-137,6453,6492.3,-0.6090190609019089
0,LOT-137,6480,6492.3,-0.1898148148148176
0,LOT-137,6540,6492.3,0.7293577981651349
0,LOT-137,6453,6492.3,-0.6090190609019089
0,LOT-137,6600,6492.3,1.6318181818181792
0,LOT-138,6513,6521.25,-0.12666973744818055
0,LOT-138,6507,6521.25,-0.218994928538497
0,LOT-138,6453,6521.25,-1.0576476057647606
0,LOT-138,6507,6521.25,-0.218994928538497
0,LOT-138,6513,6521.25,-0.12666973744818055
0,LOT-138,6513,6521.25,-0.12666973744818055
0,LOT-138,6507,6521.25,-0.218994928538497
0,LOT-138,6447,6521.25,-1.1516984644020476
0,LOT-138,6513,6521.25,-0.12666973744818055
0,LOT-138,6420,6521.25,-1.5771028037383177
0,LOT-138,6453,6521.25,-1.0576476057647606
0,LOT-138,6480,6521.25,-0.6365740740740741
0,LOT-138,6420,6521.25,-1.5771028037383177
0,LOT-138,6780,6521.25,3.8163716814159288
0,LOT-138,6453,6521.25,-1.0576476057647606
0,LOT-138,6480,6521.25,-0.6365740740740741
0,LOT-138,7053,6521.25,7.539344959591664
0,LOT-138,6480,6521.25,-0.6365740740740741
0,LOT-138,6453,6521.25,-1.0576476057647606
0,LOT-138,6480,6521.25,-0.6365740740740741
1,LOT-139,6693,6662.55,0.45495293590317976
0,LOT-139,6513,6662.55,-2.296176877015203
1,LOT-139,6933,6662.55,3.9009086975335325
0,LOT-139,6420,6662.55,-3.778037383177573
0,LOT-139,6480,6662.55,-2.8171296296296324
0,LOT-139,6513,6662.55,-2.296176877015203
0,LOT-139,6600,6662.55,-0.9477272727272754
0,LOT-139,8967,6662.55,25.69923051187688
0,LOT-139,6633,6662.55,-0.44549977385798556
0,LOT-139,6633,6662.55,-0.44549977385798556
0,LOT-139,6600,6662.55,-0.9477272727272754
0,LOT-139,6420,6662.55,-3.778037383177573
0,LOT-139,6447,6662.55,-3.3434155421126133
0,LOT-139,6513,6662.55,-2.296176877015203
0,LOT-139,6453,6662.55,-3.2473268247326854
0,LOT-139,6480,6662.55,-2.8171296296296324
0,LOT-139,6480,6662.55,-2.8171296296296324
0,LOT-139,6480,6662.55,-2.8171296296296324
0,LOT-139,6453,6662.55,-3.2473268247326854
1,LOT-139,6540,6662.55,-1.8738532110091772
0,LOT-140,6447,6488.4,-0.6421591437878026
0,LOT-140,6600,6488.4,1.6909090909090965
0,LOT-140,6420,6488.4,-1.065420560747658
0,LOT-140,6453,6488.4,-0.5485820548581998
0,LOT-140,6420,6488.4,-1.065420560747658
0,LOT-140,6420,6488.4,-1.065420560747658
0,LOT-140,6480,6488.4,-0.12962962962962402
0,LOT-140,6420,6488.4,-1.065420560747658
0,LOT-140,6507,6488.4,0.2858460119870964
0,LOT-140,6447,6488.4,-0.6421591437878026
0,LOT-140,6513,6488.4,0.3777061262091258
0,LOT-140,6480,6488.4,-0.12962962962962402
0,LOT-140,6567,6488.4,1.1968935587026095
0,LOT-140,6567,6488.4,1.1968935587026095
1,LOT-140,6540,6488.4,0.788990825688079
1,LOT-140,6447,6488.4,-0.6421591437878026
0,LOT-140,6513,6488.4,0.3777061262091258
0,LOT-140,6507,6488.4,0.2858460119870964
0,LOT-140,6447,6488.4,-0.6421591437878026
0,LOT-140,6573,6488.4,1.2870835235052542
0,LOT-141,6573,6563.4,0.14605203103606212
0,LOT-141,6507,6563.4,-0.8667588750576247
0,LOT-141,6633,6563.4,1.0492989597467264
0,LOT-141,6480,6563.4,-1.2870370370370314
0,LOT-141,6480,6563.4,-1.2870370370370314
0,LOT-141,6507,6563.4,-0.8667588750576247
0,LOT-141,6507,6563.4,-0.8667588750576247
1,LOT-141,7407,6563.4,11.389226407452414
0,LOT-141,6480,6563.4,-1.2870370370370314
0,LOT-141,6567,6563.4,0.054819552306995034
0,LOT-141,6507,6563.4,-0.8667588750576247
0,LOT-141,6600,6563.4,0.5545454545454601
0,LOT-141,6600,6563.4,0.5545454545454601
0,LOT-141,6480,6563.4,-1.2870370370370314
0,LOT-141,6480,6563.4,-1.2870370370370314
0,LOT-141,6600,6563.4,0.5545454545454601
0,LOT-141,6480,6563.4,-1.2870370370370314
0,LOT-141,6420,6563.4,-2.2336448598130785
0,LOT-141,6447,6563.4,-1.8054909260120928
0,LOT-141,6513,6563.4,-0.7738369415016066
0,LOT-142,6453,6481.65,-0.44397954439794884
0,LOT-142,6420,6481.65,-0.96028037383177
0,LOT-142,6600,6481.65,1.7931818181818235
0,LOT-142,6540,6481.65,0.8922018348623909
0,LOT-142,6453,6481.65,-0.44397954439794884
0,LOT-142,6480,6481.65,-0.02546296296295735
0,LOT-142,6480,6481.65,-0.02546296296295735
0,LOT-142,6480,6481.65,-0.02546296296295735
0,LOT-142,6480,6481.65,-0.02546296296295735
0,LOT-142,6447,6481.65,-0.5374592833876165
0,LOT-142,6447,6481.65,-0.5374592833876165
0,LOT-142,6480,6481.65,-0.02546296296295735
0,LOT-142,6600,6481.65,1.7931818181818235
0,LOT-142,6447,6481.65,-0.5374592833876165
0,LOT-142,6453,6481.65,-0.44397954439794884
0,LOT-142,6393,6481.65,-1.3866729235100834
0,LOT-142,6420,6481.65,-0.96028037383177
1,LOT-142,6693,6481.65,3.1577767817122417
0,LOT-142,6420,6481.65,-0.96028037383177
0,LOT-142,6447,6481.65,-0.5374592833876165
0,LOT-143,6480,6526.95,-0.7245370370370342
0,LOT-143,6453,6526.95,-1.1459786145978585
0,LOT-143,6480,6526.95,-0.7245370370370342
0,LOT-143,6480,6526.95,-0.7245370370370342
0,LOT-143,6453,6526.95,-1.1459786145978585
1,LOT-143,6840,6526.95,4.576754385964915
0,LOT-143,6567,6526.95,0.6098675194152609
0,LOT-143,6567,6526.95,0.6098675194152609
0,LOT-143,6540,6526.95,0.1995412844036725
0,LOT-143,6600,6526.95,1.1068181818181846
0,LOT-143,6633,6526.95,1.5988240615106313
0,LOT-143,6633,6526.95,1.5988240615106313
0,LOT-143,6453,6526.95,-1.1459786145978585
0,LOT-143,6420,6526.95,-1.6658878504672867
0,LOT-143,6420,6526.95,-1.6658878504672867
0,LOT-143,6420,6526.95,-1.6658878504672867
0,LOT-143,6627,6526.95,1.509732910819378
0,LOT-143,6420,6526.95,-1.6658878504672867
0,LOT-143,6513,6526.95,-0.21418701059419343
0,LOT-143,6540,6526.95,0.1995412844036725
1,LOT-144,6453,6486.3,-0.516039051603908
0,LOT-144,6420,6486.3,-1.0327102803738346
0,LOT-144,6480,6486.3,-0.09722222222222503
0,LOT-144,6447,6486.3,-0.6095858538855309
0,LOT-144,6600,6486.3,1.7227272727272698
0,LOT-144,6420,6486.3,-1.0327102803738346
0,LOT-144,6540,6486.3,0.8211009174311898
0,LOT-144,6540,6486.3,0.8211009174311898
0,LOT-144,6453,6486.3,-0.516039051603908
0,LOT-144,6567,6486.3,1.2288716308816783
0,LOT-144,6447,6486.3,-0.6095858538855309
0,LOT-144,6453,6486.3,-0.516039051603908
0,LOT-144,6513,6486.3,0.40994933210501794
0,LOT-144,6480,6486.3,-0.09722222222222503
1,LOT-144,6480,6486.3,-0.09722222222222503
0,LOT-144,6507,6486.3,0.3181189488243402
0,LOT-144,6453,6486.3,-0.516039051603908
0,LOT-144,6453,6486.3,-0.516039051603908
0,LOT-144,6420,6486.3,-1.0327102803738346
0,LOT-144,6600,6486.3,1.7227272727272698
0,LOT-145,6420,6510.0,-1.4018691588785046
0,LOT-145,6420,6510.0,-1.4018691588785046
0,LOT-145,6447,6510.0,-0.9771986970684038
0,LOT-145,6447,6510.0,-0.9771986970684038
0,LOT-145,6567,6510.0,0.8679762448606669
0,LOT-145,6480,6510.0,-0.4629629629629629
0,LOT-145,6453,6510.0,-0.8833100883310088
0,LOT-145,6480,6510.0,-0.4629629629629629
0,LOT-145,6453,6510.0,-0.8833100883310088
0,LOT-145,6600,6510.0,1.3636363636363635
0,LOT-145,6480,6510.0,-0.4629629629629629
0,LOT-145,6453,6510.0,-0.8833100883310088
0,LOT-145,6573,6510.0,0.9584664536741214
0,LOT-145,6540,6510.0,0.45871559633027525
0,LOT-145,6447,6510.0,-0.9771986970684038
1,LOT-145,6753,6510.0,3.598400710795202
0,LOT-145,6600,6510.0,1.3636363636363635
0,LOT-145,6540,6510.0,0.45871559633027525
0,LOT-145,6537,6510.0,0.4130335016062414
0,LOT-146,6600,6505.2,1.4363636363636392
0,LOT-146,6453,6505.2,-0.8089260808926052
0,LOT-146,6453,6505.2,-0.8089260808926052
0,LOT-146,6480,6505.2,-0.3888888888888861
0,LOT-146,6573,6505.2,1.0314924691921525
0,LOT-146,6480,6505.2,-0.3888888888888861
0,LOT-146,6600,6505.2,1.4363636363636392
0,LOT-146,6453,6505.2,-0.8089260808926052
0,LOT-146,6453,6505.2,-0.8089260808926052
0,LOT-146,6480,6505.2,-0.3888888888888861
0,LOT-146,6453,6505.2,-0.8089260808926052
0,LOT-146,6573,6505.2,1.0314924691921525
0,LOT-146,6507,6505.2,0.0276625172890761
0,LOT-146,6453,6505.2,-0.8089260808926052
0,LOT-146,6480,6505.2,-0.3888888888888861
0,LOT-146,6573,6505.2,1.0314924691921525
0,LOT-146,6600,6505.2,1.4363636363636392
0,LOT-146,6480,6505.2,-0.3888888888888861
0,LOT-146,6480,6505.2,-0.3888888888888861
0,LOT-146,6480,6505.2,-0.3888888888888861
0,LOT-147,6480,6637.35,-2.4282407407407463
0,LOT-147,6480,6637.35,-2.4282407407407463
0,LOT-147,6573,6637.35,-0.9790050205385724
0,LOT-147,6420,6637.35,-3.3855140186915946
0,LOT-147,6480,6637.35,-2.4282407407407463
0,LOT-147,6507,6637.35,-2.003227293683731
0,LOT-147,6600,6637.35,-0.5659090909090965
0,LOT-147,6447,6637.35,-2.9525360632852546
0,LOT-147,6660,6637.35,0.3400900900900846
0,LOT-147,6480,6637.35,-2.4282407407407463
0,LOT-147,6507,6637.35,-2.003227293683731
0,LOT-147,6480,6637.35,-2.4282407407407463
0,LOT-147,6540,6637.35,-1.4885321100917486
0,LOT-147,6507,6637.35,-2.003227293683731
0,LOT-147,6633,6637.35,-0.06558118498417555
0,LOT-147,6420,6637.35,-3.3855140186915946
1,LOT-147,6513,6637.35,-1.9092584062644
0,LOT-147,6633,6637.35,-0.06558118498417555
0,LOT-147,8967,6637.35,25.98026095684175
0,LOT-147,6420,6637.35,-3.3855140186915946
0,LOT-148,6540,6512.85,0.41513761467889354
0,LOT-148,6513,6512.85,0.0023030861354158792
0,LOT-148,6447,6512.85,-1.0214053047929326
0,LOT-148,6447,6512.85,-1.0214053047929326
0,LOT-148,6600,6512.85,1.32045454545454
0,LOT-148,6453,6512.85,-0.927475592747565
0,LOT-148,6507,6512.85,-0.08990318118949384
0,LOT-148,6567,6512.85,0.8245774326176282
0,LOT-148,6480,6512.85,-0.5069444444444501
0,LOT-148,6420,6512.85,-1.4462616822429963
0,LOT-148,6453,6512.85,-0.927475592747565
0,LOT-148,6600,6512.85,1.32045454545454
1,LOT-148,6507,6512.85,-0.08990318118949384
0,LOT-148,6540,6512.85,0.41513761467889354
0,LOT-148,6513,6512.85,0.0023030861354158792
0,LOT-148,6507,6512.85,-0.08990318118949384
0,LOT-148,6633,6512.85,1.8113975576662091
0,LOT-148,6510,6512.85,-0.04377880184332356
0,LOT-148,6480,6512.85,-0.5069444444444501
0,LOT-148,6540,6512.85,0.41513761467889354
0,LOT-149,6447,6484.65,-0.5839925546765881
0,LOT-149,6513,6484.65,0.43528327959466245
0,LOT-149,6480,6484.65,-0.07175925925925364
0,LOT-149,6540,6484.65,0.8463302752293634
0,LOT-149,6480,6484.65,-0.07175925925925364
0,LOT-149,6507,6484.65,0.3434762563393325
0,LOT-149,6540,6484.65,0.8463302752293634
0,LOT-149,6453,6484.65,-0.4904695490469493
0,LOT-149,6513,6484.65,0.43528327959466245
0,LOT-149,6600,6484.65,1.7477272727272781
0,LOT-149,6480,6484.65,-0.07175925925925364
0,LOT-149,6453,6484.65,-0.4904695490469493
0,LOT-149,6480,6484.65,-0.07175925925925364
0,LOT-149,6480,6484.65,-0.07175925925925364
0,LOT-149,6480,6484.65,-0.07175925925925364
0,LOT-149,6480,6484.65,-0.07175925925925364
0,LOT-149,6420,6484.65,-1.007009345794387
0,LOT-149,6420,6484.65,-1.007009345794387
0,LOT-149,6507,6484.65,0.3434762563393325
0,LOT-149,6420,6484.65,-1.007009345794387
0,LOT-150,6540,6585.631578947368,-0.6977305649444698
0,LOT-150,6567,6585.631578947368,-0.2837152268519617
0,LOT-150,6567,6585.631578947368,-0.2837152268519617
0,LOT-150,6453,6585.631578947368,-2.0553475739558085
0,LOT-150,6507,6585.631578947368,-1.208415228943727
0,LOT-150,6447,6585.631578947368,-2.150326957458792
1,LOT-150,6753,6585.631578947368,2.4784306390142405
0,LOT-150,6447,6585.631578947368,-2.150326957458792
0,LOT-150,6573,6585.631578947368,-0.19217372504744143
0,LOT-150,6633,6585.631578947368,0.7141326858530329
1,LOT-150,7353,6585.631578947368,10.436127037299492
0,LOT-150,6480,6585.631578947368,-1.630116959064326
0,LOT-150,6507,6585.631578947368,-1.208415228943727
1,LOT-150,6573,6585.631578947368,-0.19217372504744143
0,LOT-150,6540,6585.631578947368,-0.6977305649444698
0,LOT-150,6567,6585.631578947368,-0.2837152268519617
0,LOT-150,6567,6585.631578947368,-0.2837152268519617
0,LOT-150,6453,6585.631578947368,-2.0553475739558085
0,LOT-150,6600,6585.631578947368,0.2177033492822981
0,LOT-151,6597,6514.2,1.2551159618008214
0,LOT-151,6420,6514.2,-1.4672897196261654
0,LOT-151,6567,6514.2,0.8040201005025153
0,LOT-151,6420,6514.2,-1.4672897196261654
0,LOT-151,6480,6514.2,-0.5277777777777749
0,LOT-151,6507,6514.2,-0.11065006915629043
0,LOT-151,6447,6514.2,-1.0423452768729613
0,LOT-151,6573,6514.2,0.8945686900958495
0,LOT-151,6660,6514.2,2.1891891891891917
0,LOT-151,6507,6514.2,-0.11065006915629043
0,LOT-151,6513,6514.2,-0.018424689083368924
0,LOT-151,6600,6514.2,1.3000000000000027
0,LOT-151,6453,6514.2,-0.9483960948396066
1,LOT-151,6480,6514.2,-0.5277777777777749
0,LOT-151,6513,6514.2,-0.018424689083368924
0,LOT-151,6507,6514.2,-0.11065006915629043
0,LOT-151,6573,6514.2,0.8945686900958495
0,LOT-151,6507,6514.2,-0.11065006915629043
0,LOT-151,6480,6514.2,-0.5277777777777749
0,LOT-151,6480,6514.2,-0.5277777777777749
0,LOT-152,6447,6499.105263157895,-0.8082094487031957
0,LOT-152,6513,6499.105263157895,0.21333850517587863
0,LOT-152,6540,6499.105263157895,0.6253017865765287
0,LOT-152,6630,6499.105263157895,1.9742795903786574
0,LOT-152,6513,6499.105263157895,0.21333850517587863
0,LOT-152,6480,6499.105263157895,-0.29483430799220717
0,LOT-152,6600,6499.105263157895,1.5287081339712876
0,LOT-152,6420,6499.105263157895,-1.2321692080669007
1,LOT-152,6453,6499.105263157895,-0.7144779661846431
0,LOT-152,6420,6499.105263157895,-1.2321692080669007
0,LOT-152,6453,6499.105263157895,-0.7144779661846431
0,LOT-152,6453,6499.105263157895,-0.7144779661846431
0,LOT-152,6447,6499.105263157895,-0.8082094487031957
0,LOT-152,6567,6499.105263157895,1.0338775215791833
1,LOT-152,6453,6499.105263157895,-0.7144779661846431
0,LOT-152,6507,6499.105263157895,0.12132683021522939
0,LOT-152,6480,6499.105263157895,-0.29483430799220717
0,LOT-152,6540,6499.105263157895,0.6253017865765287
0,LOT-152,6567,6499.105263157895,1.0338775215791833
0,LOT-153,6633,6496.421052631579,2.059082577542904
1,LOT-153,6453,6496.421052631579,-0.6728816462355368
0,LOT-153,6480,6496.421052631579,-0.2534113060428887
0,LOT-153,6447,6496.421052631579,-0.766574416497273
0,LOT-153,6447,6496.421052631579,-0.766574416497273
0,LOT-153,6453,6496.421052631579,-0.6728816462355368
0,LOT-153,6453,6496.421052631579,-0.6728816462355368
1,LOT-153,6480,6496.421052631579,-0.2534113060428887
0,LOT-153,6540,6496.421052631579,0.6663447609850277
0,LOT-153,6633,6496.421052631579,2.059082577542904
0,LOT-153,6480,6496.421052631579,-0.2534113060428887
0,LOT-153,6600,6496.421052631579,1.5693779904306184
0,LOT-153,6420,6496.421052631579,-1.1903590752582427
0,LOT-153,6447,6496.421052631579,-0.766574416497273
0,LOT-153,6513,6496.421052631579,0.2545516254939477
0,LOT-153,6480,6496.421052631579,-0.2534113060428887
0,LOT-153,6447,6496.421052631579,-0.766574416497273
0,LOT-153,6573,6496.421052631579,1.1650532081001188
0,LOT-153,6453,6496.421052631579,-0.6728816462355368
0,LOT-154,6480,6496.35,-0.25231481481482043
0,LOT-154,6480,6496.35,-0.25231481481482043
0,LOT-154,6480,6496.35,-0.25231481481482043
0,LOT-154,6480,6496.35,-0.25231481481482043
0,LOT-154,6513,6496.35,0.255642561031777
0,LOT-154,6540,6496.35,0.667431192660545
0,LOT-154,6480,6496.35,-0.25231481481482043
0,LOT-154,6480,6496.35,-0.25231481481482043
0,LOT-154,6480,6496.35,-0.25231481481482043
0,LOT-154,6447,6496.35,-0.7654723127035887
0,LOT-154,6507,6496.35,0.16366989396034481
0,LOT-154,6513,6496.35,0.255642561031777
0,LOT-154,6540,6496.35,0.667431192660545
0,LOT-154,6420,6496.35,-1.1892523364486036
0,LOT-154,6480,6496.35,-0.25231481481482043
0,LOT-154,6447,6496.35,-0.7654723127035887
0,LOT-154,6480,6496.35,-0.25231481481482043
0,LOT-154,6420,6496.35,-1.1892523364486036
0,LOT-154,6633,6496.35,2.0601537765716817
0,LOT-154,6627,6496.35,1.9714803078315926
0,LOT-155,6513,6525.9,-0.19806540764624037
0,LOT-155,6447,6525.9,-1.2238250348999478
0,LOT-155,6453,6525.9,-1.1297071129707057
0,LOT-155,6600,6525.9,1.1227272727272781
0,LOT-155,6480,6525.9,-0.7083333333333277
