LOT,JUDGE,BLACK_RTD_TEMP_GLASS_START,BLACK_RTD_TEMP_GLASS_END,BLACK_RTD_TEMP_WALL_START,BLACK_RTD_TEMP_WALL_MAX,BLACK_RTD_PRES_START,BLACK_RTD_PRES_END,BLACK_RTD_TEMP_GLASS_OUT,BLACK_RTD_TEMP_HOOD_START,BLACK_RTD_TEMP_HOOD_MAX,AG_RTD_TEMP_GLASS_START,AG_RTD_TEMP_GLASS_END,AG_RTD_TEMP_WALL_START,AG_RTD_TEMP_WALL_MAX,AG_RTD_PRES_START,AG_RTD_PRES_END,AG_RTD_TEMP_GLASS_OUT,AG_RTD_TEMP_HOOD_START,AG_RTD_TEMP_HOOD_MAX,AG_EXPOSURE_TEMP_MASK,BUS_DEVELOP_TEMP_OVEN1,BUS_DEVELOP_TEMP_OVEN2,BUS_DEVELOP_TEMP_OVEN3,BUS_DEVELOP_TEMP_TANK1,BUS_DEVELOP_TEMP_TANK2,BUS_DEVELOP_TEMP_TANK3,BUS_DEVELOP_PRES2,BUS_DEVELOP_PRES3,BUS_FIRE_TEMP_KEEP_CH01,BUS_FIRE_TEMP_KEEP_CH02,BUS_FIRE_TEMP_KEEP_CH03,BUS_FIRE_TEMP_ANEAL_CH01,BUS_FIRE_TEMP_ANEAL_CH02,BUS_FIRE_TEMP_ANEAL_CH03,DIELEC_FIRE_TEMP_KEEP_CH01,DIELEC_FIRE_TEMP_ANEAL_CH01,DIELEC_FIRE_TEMP_ANEAL_CH02,DIELEC_FIRE_TEMP_ANEAL_CH03,DIELEC_FIRE_EXHAUST_HEAT1,DIELEC_FIRE_EXHAUST_HEAT2,DIELEC_FIRE_EXHAUST_HEAT3,DIELEC_FIRE_EXHAUST_HEAT4,DIELEC_FIRE_EXHAUST_HEAT5,DIELEC_FIRE_EXHAUST_HEAT6,DIELEC_FIRE_EXHAUST_HEAT7,PHOS_R_DRY_TEMP_GLASS_START,PHOS_R_DRY_TEMP_GLASS_END,PHOS_R_DRY_TEMP_WALL_START,PHOS_R_DRY_TEMP_WALL_MAX,PHOS_R_DRY_PRES_START,PHOS_R_DRY_PRES_END,PHOS_R_DRY_TEMP_GLASS_OUT,PHOS_R_DRY_TEMP_HOOD_START,PHOS_R_DRY_TEMP_HOOD_MAX,PHOS_G_DRY_TEMP_GLASS_START,PHOS_G_DRY_TEMP_GLASS_END,PHOS_G_DRY_TEMP_WALL_START,PHOS_G_DRY_TEMP_WALL_MAX,PHOS_G_DRY_PRES_START,PHOS_G_DRY_PRES_END,PHOS_G_DRY_TEMP_GLASS_OUT,PHOS_G_DRY_TEMP_HOOD_START,PHOS_G_DRY_TEMP_HOOD_MAX,PHOS_FIRE_TEMP_ANEAL_CH01,PHOS_FIRE_TEMP_ANEAL_CH02,PHOS_FIRE_TEMP_ANEAL_CH03,PHOS_FIRE_TEMP_ANEAL_CH04,PHOS_FIRE_EXHAUST_HEAT1,PHOS_FIRE_EXHAUST_HEAT2,PHOS_FIRE_EXHAUST_HEAT3,PHOS_FIRE_EXHAUST_HEAT4
255,0.1,44.53500000000001,105.94000000000001,89.045,114.88500000000002,186.26500000000004,167.745,58.894999999999996,93.65,96.30499999999999,45.765,138.3,77.84,101.75,356.91999999999996,367.7250000000001,45.39999999999999,92.285,92.675,23.532449999999997,60.97710000000001,62.05755000000001,62.2716,23.444750000000003,31.0409,34.42729999999999,2.0271,2.0281,568.2,582.5,598.9,573.5,539.85,517.9,572.2,574.05,555.05,534.75,2081.75,2165.4,2705.6,3377.2,3625.85,3128.3,3064.75,47.21,135.78,107.80499999999999,166.475,86.08499999999998,73.51999999999998,26.940000000000005,134.805,154.895,46.785000000000004,139.575,108.49000000000001,187.735,55.33000000000002,31.059999999999995,33.365,81.64999999999999,82.62999999999998,444.0,420.55,392.35,371.6,3801.6,4047.45,4451.85,2570.85
256,0.15,44.019999999999996,109.42500000000003,89.12000000000002,114.78000000000002,191.47,171.88500000000005,58.94000000000001,93.475,96.21499999999999,45.519999999999996,138.2,77.36999999999998,101.38,348.43500000000006,381.105,44.705000000000005,92.865,93.39499999999998,23.58295,60.65555000000002,61.73130000000001,62.1606,23.37415,31.000849999999996,34.01925,2.0282499999999994,2.02,568.65,582.35,597.8,572.45,539.6,518.7,572.15,572.35,552.15,532.7,2065.75,2178.5,2846.9,3386.2,3542.15,3123.6,3093.85,47.080000000000005,135.76500000000001,108.03000000000002,166.375,85.80000000000001,73.95999999999998,27.57,125.93499999999999,153.93900000000002,47.18,139.73999999999998,109.66,188.78000000000003,54.88000000000001,30.225,33.135,82.3,83.39000000000001,443.4,419.95,391.85,371.2,3946.65,4035.5,4451.3,2533.1
257,0.15,43.480000000000004,108.225,88.63999999999999,114.71500000000003,196.96,165.04999999999998,59.04,92.99999999999999,95.73999999999998,45.42,137.85,78.28,101.785,342.485,396.555,44.15500000000001,94.035,94.60999999999999,23.514449999999997,61.13939999999999,61.47710000000001,62.02874999999998,23.315849999999998,30.815749999999998,33.713249999999995,2.0284,2.02555,568.8,582.35,598.25,572.1,539.25,517.6,572.0,572.5,553.1,533.25,2077.35,2168.75,2895.2,3405.2,3525.45,3161.7,3122.2,47.224999999999994,135.91500000000002,108.785,166.91000000000003,86.70500000000001,72.71,27.550000000000004,129.95,155.195,47.28,139.90500000000003,109.595,188.635,55.06500000000001,29.575000000000006,33.67999999999999,82.04,83.08,443.5,420.0,392.15,371.3,3935.1,4036.05,4494.85,2545.25
258,0.2,44.02499999999999,106.57000000000002,88.77000000000001,114.73999999999998,200.97499999999997,167.35,58.654999999999994,93.07,95.83,45.695,137.9,77.5,101.51,346.54499999999996,379.875,44.69500000000001,92.575,92.98499999999999,23.5441,60.85229999999999,61.744600000000005,62.26754999999999,23.4166,30.99255,34.3866,2.0292499999999998,2.0238500000000004,569.7,582.75,599.1,572.3,539.6,517.35,572.35,573.75,555.05,534.75,2100.3,2172.7,2704.7,3407.6,3695.8,3112.35,3044.75,47.184999999999995,135.845,108.68500000000002,166.85500000000002,85.78,72.60999999999999,27.775,117.5,154.49,46.64000000000001,139.20499999999998,107.325,186.955,56.660000000000004,30.705000000000002,33.519999999999996,81.23499999999999,82.39999999999999,443.55,419.6,391.5,370.65,3917.3,4042.85,4466.9,2548.85
259,0.05,44.349999999999994,108.13499999999996,88.82000000000001,114.6,204.025,162.38000000000005,58.73,93.275,96.00999999999999,45.67999999999999,137.6,77.56000000000002,101.505,341.3649999999999,384.35999999999996,44.489999999999995,92.86,93.17,23.5275,61.0357,61.93955,62.5234,23.42255,30.98554999999999,34.31239999999999,2.02865,2.0317499999999997,571.1,583.6,599.8,572.65,540.9,518.0,570.25,573.0,552.95,533.7,2058.2,2171.7,2938.0,3463.95,3517.7,3175.95,3114.0,46.995000000000005,135.71499999999997,107.63500000000002,166.79500000000002,86.66999999999999,72.545,27.785000000000004,136.10500000000002,154.8,46.724999999999994,139.15999999999997,107.375,187.015,56.355000000000004,31.404999999999994,33.22499999999999,81.22999999999999,82.33500000000001,443.85,420.35,392.3,371.35,3910.25,4045.15,4491.65,2551.6
260,0.1,44.339999999999996,107.01499999999999,89.075,115.04,199.89000000000001,166.75,58.955,93.245,95.88499999999999,45.675,138.05,77.89,101.71000000000001,338.73,381.20500000000004,44.86,92.91,93.465,23.517699999999998,60.81005000000001,61.70854999999999,62.06529999999999,23.413100000000004,30.96985,34.11225,2.0285,2.0234500000000004,568.85,582.2,598.25,571.95,538.7,518.0,571.7,573.2,554.65,534.1,2085.95,2170.55,2774.75,3434.825,3598.1,3133.05,3088.95,47.099999999999994,135.775,107.42,166.49500000000003,86.895,73.26500000000001,27.055,131.835,154.34,46.705,139.47,108.745,188.06,56.265,30.635,33.36,81.68500000000002,82.81,443.45,420.2,392.1,371.1,3818.15,4047.85,4463.15,2560.75
261,0.25,44.099999999999994,107.335,89.04,114.95,187.27,154.965,58.94,93.615,96.22,45.515,138.4,78.11,101.94500000000001,336.015,393.2200000000001,43.714999999999996,93.74,94.22999999999999,23.5833,61.22515,62.3128,62.89575,23.386550000000003,31.07895,34.16224999999999,2.02835,2.0261000000000005,569.1,582.8,598.65,572.9,540.1,517.65,571.1,573.4,553.4,533.9,2059.2,2171.55,2898.05,3404.95,3521.85,3138.85,3087.15,47.065,135.88,108.335,166.70999999999998,86.97500000000001,72.985,27.360000000000003,121.56000000000002,152.47499999999997,46.66,139.23999999999995,107.14750000000001,186.94000000000003,55.485,29.807499999999997,33.49,81.32499999999997,82.435,443.75,420.25,392.0,371.2,3868.5,4052.05,4478.85,2539.75
262,0.1,43.735,107.48000000000002,89.20500000000001,114.78500000000001,189.76000000000005,164.45499999999998,58.61,93.695,96.78999999999999,44.96,137.8,77.14,101.275,351.395,379.83000000000004,44.589999999999996,93.64500000000001,94.02000000000001,23.4897,60.91965000000001,61.871900000000004,62.24305,23.375999999999998,31.00969999999999,33.922399999999996,2.02905,2.0374499999999998,571.5,583.85,600.1,573.35,540.25,517.85,571.7,573.15,553.3,532.7,2055.05,2210.55,2861.25,3432.025,3564.1,3123.9,3055.1,47.45,135.85,108.12,166.95999999999998,87.05,72.97999999999999,27.56000000000001,133.98499999999999,154.78199999999998,47.160000000000004,139.71499999999997,108.63999999999999,187.92,55.16000000000001,30.705000000000002,33.36000000000001,81.83500000000001,82.89500000000001,443.7,420.15,392.0,370.95,3849.75,4058.6,4460.45,2558.75
263,0.1,43.96,105.45,88.88500000000002,114.90000000000002,190.47500000000002,169.435,58.839999999999996,93.715,96.35999999999999,45.955,138.25,77.945,101.81999999999998,333.2100000000001,379.83,43.870000000000005,93.475,93.875,23.596899999999998,60.87845,61.79215000000001,61.871950000000005,23.3906,30.953600000000005,34.017849999999996,2.02635,2.0154500000000004,567.9,581.9,598.3,573.8,540.25,518.55,571.35,573.55,554.35,534.3,2068.15,2182.65,2803.45,3403.625,3564.2,3115.7,3103.9,46.919999999999995,135.79,107.25999999999999,166.315,86.33999999999999,73.46000000000001,26.925,135.23499999999999,154.122,46.54500000000001,139.64999999999998,109.205,188.435,56.30499999999999,30.110000000000003,33.154999999999994,82.215,83.30000000000001,443.6,419.8,391.7,371.3,3874.8,4042.95,4450.15,2543.85
264,0.05,44.019999999999996,106.51500000000001,89.015,114.845,193.925,176.41500000000002,58.78000000000001,93.58,96.35999999999999,45.415,138.25,78.06500000000001,101.965,342.89,379.53000000000003,43.915,93.41999999999999,93.79999999999998,23.530900000000003,61.042449999999995,61.94565,62.72339999999999,23.33495,30.8738,34.00134999999999,2.0285,2.02695,569.45,583.1,599.15,572.15,539.75,517.4,571.95,572.8,554.15,534.5,2071.05,2163.05,2855.25,3425.525,3567.2,3148.5,3086.2,47.35,135.865,108.625,167.06999999999994,86.79499999999999,73.36,27.385,137.66000000000003,154.79000000000002,47.39499999999999,139.82500000000002,109.535,188.905,55.31999999999999,30.505000000000006,33.105,82.29999999999998,83.36499999999998,443.95,420.45,392.15,371.2,3872.8,4041.0,4448.35,2563.7
265,0.05,43.885000000000005,106.68999999999998,88.99500000000002,114.97499999999998,213.65500000000003,164.185,58.935,93.75000000000001,96.41,45.625,137.8,77.36,101.41999999999999,329.725,393.97499999999997,44.325,93.38500000000002,93.98,23.556749999999997,60.91055,61.78865,62.056200000000004,23.393950000000004,30.92885,34.172900000000006,2.02975,2.0264499999999996,570.1,582.75,599.25,572.45,541.2,517.55,570.85,572.15,551.7,533.0,2044.05,2177.45,3061.3,3440.0,3460.85,3167.05,3125.75,47.34999999999999,135.79500000000002,107.78499999999997,166.935,86.96000000000001,72.85000000000001,26.884999999999998,130.275,154.762,46.765,139.25,107.51000000000002,187.02999999999997,55.220000000000006,29.709999999999997,32.65999999999999,81.28000000000002,82.38,444.85,421.1,393.0,372.15,3932.6,4033.15,4454.2,2545.35
266,0.25,44.135000000000005,107.11500000000001,88.535,114.56500000000001,195.425,168.07000000000002,58.970000000000006,93.05,95.78999999999999,45.375,138.05,78.25499999999998,101.9,351.03999999999996,381.1700000000001,45.0,93.545,94.06,23.54085,60.82050000000002,61.47230000000002,62.0893,23.404249999999998,31.001399999999997,34.437599999999996,2.0289,2.0255,568.7,582.55,599.0,573.45,540.4,518.45,571.8,573.5,553.85,533.3,2078.65,2175.35,2890.4,3394.375,3482.75,3118.9,3105.2,47.18499999999999,135.745,107.575,166.77,86.24000000000001,72.465,27.365000000000002,129.35,155.47000000000003,47.059999999999995,139.65500000000003,108.20000000000002,187.83999999999997,56.135000000000005,29.5,33.3,81.73,82.8,443.15,420.0,392.0,371.45,3827.05,4043.15,4459.15,2554.65
267,0.1,44.005,108.24499999999998,88.875,114.48500000000001,201.51999999999998,185.945,58.69499999999999,93.46000000000001,96.16499999999999,45.64,138.15,77.89500000000001,101.77,368.455,364.815,44.725,92.84,93.36,23.529249999999998,60.74765000000001,61.42895000000001,62.500249999999994,23.3996,30.9019,34.05605,2.02865,2.032,568.5,582.4,598.6,572.95,540.3,518.2,572.35,573.0,554.5,534.5,2086.6,2167.85,2735.8,3393.275,3599.9,3141.75,3048.2,47.165,135.81,107.585,166.67499999999998,85.615,73.82,26.955000000000002,137.00500000000002,155.15000000000003,46.714999999999996,139.72000000000003,109.22499999999998,188.40500000000003,54.95000000000001,29.655,33.394999999999996,81.9,83.015,444.0,420.35,392.45,371.65,3891.7,4031.95,4451.25,2539.9
268,0.1,44.00500000000001,108.245,88.93,114.68499999999999,197.405,175.46,58.835000000000015,93.15,96.105,45.655,138.145,77.85499999999999,101.725,351.53,366.83000000000004,44.385000000000005,93.32000000000001,93.745,23.491799999999998,60.9212,61.76765,62.0514,23.298099999999998,31.010599999999993,33.71469999999999,2.0290999999999997,2.01365,568.05,581.9,597.4,572.05,539.15,517.6,571.7,573.4,554.1,533.8,2086.95,2159.6,2853.55,3439.95,3579.8,3188.25,3071.05,47.33,135.87,107.92999999999999,166.815,86.895,72.64000000000001,27.544999999999998,130.315,154.92000000000002,47.05,139.53,108.07000000000001,187.68,55.59499999999999,29.020000000000003,32.765,81.69499999999998,82.83999999999999,443.3,419.8,392.15,371.25,3884.45,4040.3,4461.65,2542.25
269,0.1,44.42,108.38,88.89,114.92999999999999,196.25000000000006,172.34499999999997,58.92,93.3,95.93500000000002,45.87,138.3,77.84,101.64,350.0200000000001,376.19000000000005,44.545,92.76,93.25,23.55545,60.896950000000004,62.06919999999999,61.76955,23.369800000000005,31.019099999999998,34.21219999999999,2.0258000000000003,2.03265,568.35,581.85,597.75,573.3,539.45,518.0,572.25,572.6,553.65,533.45,2083.95,2169.95,2758.6,3439.7,3615.75,3112.45,3091.95,47.12499999999999,135.89000000000001,109.07000000000001,167.11,86.72,73.07499999999999,27.655,131.51,154.675,46.99999999999999,139.65,108.38,187.865,56.38499999999999,30.654999999999994,33.665,82.125,83.285,443.85,420.2,392.35,371.6,3899.0,4029.7,4459.7,2547.15
270,0.15,44.545,108.47000000000003,88.925,114.73499999999999,206.455,163.79500000000002,58.77,93.48500000000001,96.285,45.684999999999995,138.305,78.045,101.775,354.49999999999994,377.49,45.22000000000001,93.02,93.60499999999999,23.514450000000004,60.9883,61.5698,62.77334999999999,23.38625,31.140949999999997,34.025600000000004,2.0282499999999994,2.0363,570.65,583.7,599.75,572.7,539.75,517.3,571.95,573.85,554.1,533.7,2079.65,2161.55,2752.05,3348.6,3578.75,3123.05,3044.65,47.42,135.84499999999997,108.375,167.09999999999997,86.755,72.84,27.210000000000008,135.825,154.735,46.74499999999999,139.45999999999998,107.775,187.305,55.60999999999999,29.880000000000003,33.074999999999996,81.53999999999999,82.67,443.9,420.25,392.25,371.3,3883.05,4048.5,4454.8,2548.65
271,0.1,44.19500000000001,105.44500000000001,89.05499999999998,115.075,187.87000000000006,166.51999999999995,58.74499999999999,93.57500000000002,96.12499999999999,45.815000000000005,138.05,77.74,101.655,347.5650000000001,376.75,43.775,92.99499999999998,93.4,23.50975,60.99515000000001,61.49480000000001,62.35429999999999,23.428,31.042850000000005,34.401599999999995,2.0287999999999995,2.0343,571.5,583.85,599.9,572.55,540.7,517.75,571.4,573.45,554.15,534.15,2087.6,2182.65,2819.55,3392.95,3555.25,3139.7,3138.95,47.23,135.865,108.73499999999997,166.84999999999997,86.45500000000001,73.19000000000001,27.610000000000003,135.88,155.32699999999997,46.904999999999994,139.63000000000002,109.60999999999999,188.48,56.185,30.54,33.51500000000001,81.86,82.925,443.35,419.75,391.65,371.0,3910.75,4034.2,4476.75,2549.55
272,0.15,44.400000000000006,107.89500000000001,88.73499999999999,114.88500000000002,205.00500000000002,167.42,58.68500000000002,93.19500000000001,95.82,45.86500000000001,137.95999999999998,77.685,101.85000000000001,334.3950000000001,391.87500000000006,44.760000000000005,92.59,93.02,23.58165,61.156949999999995,61.8544,62.08925000000001,23.44555,30.880800000000004,34.20995,2.02805,2.03545,570.05,582.9,599.05,572.95,539.95,518.7,572.25,573.25,554.85,534.3,2108.8,2185.15,2675.7,3376.35,3677.35,3129.5,3091.0,47.31500000000001,135.825,108.81999999999998,166.88000000000002,86.28999999999999,72.36000000000001,27.994999999999997,125.71,154.97999999999996,47.1,139.44,107.955,187.22,56.975,30.159999999999997,33.120000000000005,81.49,82.66499999999999,443.55,420.35,391.9,371.35,3891.25,4049.1,4461.05,2557.8
273,0.15,44.22,107.835,88.84,114.78500000000001,196.09,169.07,58.92500000000001,93.40499999999999,96.23499999999999,45.745000000000005,138.1,77.985,101.85000000000001,348.39000000000004,379.37,43.684999999999995,93.285,93.69,23.503199999999996,60.949149999999996,61.607049999999994,62.22664999999999,23.385749999999998,30.997499999999995,34.15405,2.0281499999999997,2.0296499999999997,570.05,583.55,599.6,573.3,540.25,517.9,572.45,572.95,555.55,535.1,2082.7,2159.8,2685.7,3400.575,3713.75,3159.1,3036.55,47.49499999999999,135.95499999999998,109.48499999999999,167.28500000000003,86.055,72.695,28.09000000000001,124.31500000000001,153.665,46.92,139.485,108.59,187.805,55.915,29.655,33.64,81.725,82.875,443.1,419.7,391.6,371.15,3882.8,4037.6,4482.95,2554.0
274,0.15,43.98,107.975,88.86500000000001,114.72999999999999,194.39499999999998,173.49500000000003,58.95000000000001,93.31500000000001,95.955,45.62,138.1,77.92499999999998,101.49999999999999,339.00999999999993,393.08500000000004,44.529999999999994,92.98499999999999,93.47,23.582849999999997,60.763549999999995,61.776900000000026,61.70925,23.408950000000004,30.973200000000002,34.36445,2.0253,2.0304499999999996,569.8,582.95,599.3,573.4,540.9,519.1,571.75,572.9,554.15,534.15,2098.3,2167.35,2828.7,3462.5,3605.6,3176.35,3060.9,47.230000000000004,135.775,107.705,166.34999999999997,85.97999999999999,72.74,27.335000000000008,132.05,155.08999999999997,47.05,139.68500000000003,109.12999999999997,188.31,56.214999999999996,30.954999999999995,33.239999999999995,81.92999999999999,82.91999999999999,443.8,420.1,392.15,371.45,3833.2,4043.45,4461.95,2553.05
275,0.1,43.779999999999994,106.525,88.70499999999998,114.595,187.97500000000002,170.88,59.004999999999995,93.275,96.025,45.81999999999999,137.95,78.295,101.58500000000001,338.13,387.82000000000005,43.605000000000004,93.3,93.86,23.476299999999995,61.14765,62.132349999999995,62.55200000000001,23.382799999999996,30.914949999999994,34.23544999999999,2.0285499999999996,2.0267499999999994,568.35,582.6,598.6,573.05,540.15,517.9,571.45,573.15,554.8,535.0,2088.5,2182.6,2844.6,3376.875,3586.15,3183.6,3081.2,47.135,135.84999999999997,108.01000000000002,166.53499999999997,86.835,73.035,27.810000000000002,130.73499999999999,155.20200000000003,46.885000000000005,139.425,108.175,187.495,56.98,30.420000000000005,32.83999999999999,81.39499999999998,82.54999999999998,444.15,420.65,392.65,371.65,3814.5,4047.6,4477.55,2563.7
276,0.1,44.44500000000001,109.335,88.98,115.1,200.71999999999997,171.525,58.8,93.44999999999999,96.205,45.724999999999994,138.15,77.78999999999999,101.86000000000003,351.94,377.70000000000005,44.445,92.25,92.69999999999999,23.51885,60.696699999999986,61.753049999999995,62.23325,23.439349999999997,31.046249999999997,34.52955,2.0291000000000006,2.02565,569.25,582.6,598.7,572.05,539.1,517.6,571.45,573.05,553.5,533.8,2074.55,2171.6,2934.2,3460.3,3527.15,3165.95,3124.15,47.515,135.845,108.93500000000002,166.97,87.22999999999999,72.745,27.334999999999997,128.21,154.564,47.38,139.995,110.12999999999997,189.16,54.75999999999999,30.235000000000003,32.885,82.35,83.31499999999998,443.3,419.6,391.55,370.6,4030.45,4022.95,4462.4,2532.65
277,0.15,43.61,108.35999999999999,88.72999999999999,114.72999999999999,191.485,171.005,58.925,92.84,95.63499999999998,45.68,137.95,77.99499999999999,102.07000000000001,352.495,372.67499999999995,44.13,93.77000000000001,94.32499999999999,23.546099999999996,61.19644999999999,61.94404999999999,62.44175,23.40315,30.911099999999994,34.313649999999996,2.02855,2.03345,569.4,583.25,599.05,572.3,540.65,518.3,572.6,573.45,553.35,533.25,2081.4,2164.65,2715.25,3377.475,3629.9,3135.4,3041.65,47.290000000000006,135.89000000000001,108.42,166.63000000000002,87.055,73.55999999999999,27.475,124.15,155.64499999999998,46.769999999999996,139.48000000000002,108.30500000000002,187.54000000000002,55.830000000000005,30.234999999999996,33.45,81.95,82.96000000000001,443.65,420.1,392.2,371.65,3959.8,4032.05,4471.3,2553.65
278,0.15,44.345000000000006,107.61500000000001,88.98000000000002,114.88500000000002,189.94000000000005,168.39000000000001,58.75999999999998,93.615,96.245,45.964999999999996,138.35,78.00999999999998,101.67999999999999,343.54999999999995,377.975,44.64,92.65,93.03999999999999,23.52455,61.03425,61.96139999999999,62.26560000000002,23.423399999999994,31.020400000000002,34.25314999999999,2.027,2.02515,567.35,582.25,598.0,573.45,539.85,517.85,572.8,573.75,555.55,535.2,2103.65,2182.0,2587.05,3354.8,3699.9,3085.9,3057.35,47.555,135.85999999999999,108.375,167.02499999999998,86.655,72.73999999999998,27.140000000000004,123.35499999999999,154.749,47.2,139.775,109.345,188.74499999999998,56.114999999999995,31.129999999999995,33.31,82.16999999999999,83.2,443.7,420.05,392.4,371.4,3884.7,4052.1,4466.1,2541.8
279,0.15,43.845,108.91499999999999,88.64000000000001,114.71499999999999,201.53,174.84000000000003,58.959999999999994,93.16499999999999,95.99999999999999,45.19500000000001,138.0,77.79499999999999,101.59,349.29499999999996,382.99,44.74,93.195,93.625,23.511300000000002,60.956399999999995,61.753049999999995,62.08299999999999,23.34105,30.852899999999995,33.77145,2.0279,2.0404000000000004,568.5,582.65,598.45,573.1,539.15,517.3,572.0,573.3,553.85,533.8,2085.7,2187.0,2752.35,3418.075,3630.95,3121.25,3108.5,46.894999999999996,135.73,107.275,166.88,86.14500000000001,73.14500000000001,27.464999999999996,127.72499999999998,154.372,46.82,139.82999999999998,110.1,188.985,54.74500000000002,30.275,33.214999999999996,82.12000000000002,83.11500000000001,443.35,419.75,392.1,371.35,3925.35,4038.5,4456.4,2539.7
280,0.1,43.82,110.98500000000001,89.00000000000001,114.68500000000002,189.81999999999996,163.65000000000003,58.999999999999986,93.48499999999999,96.21,45.93,138.35,77.725,101.41499999999999,349.05499999999995,390.8450000000001,43.77,92.99,93.63000000000001,23.5606,61.14090000000001,62.154849999999996,62.667799999999986,23.4123,31.0269,34.346250000000005,2.029299999999999,2.02825,568.2,581.95,598.5,573.1,539.85,518.4,572.1,573.2,554.15,534.15,2074.25,2192.1,2768.6,3372.75,3583.0,3104.7,3097.1,47.239999999999995,135.92000000000002,108.045,166.86500000000004,86.54499999999999,73.6,26.895,129.31,152.987,46.88,139.855,109.30999999999999,188.55,55.05,29.554999999999996,33.315,82.08000000000001,83.17,444.3,420.8,392.7,371.9,3970.5,4040.45,4452.8,2538.75
281,0.25,44.010000000000005,108.11499999999998,88.76499999999999,114.62500000000003,190.995,168.54500000000002,58.870000000000005,93.43999999999998,96.12500000000001,45.699999999999996,137.95,77.905,101.58000000000001,337.22,390.5350000000001,44.209999999999994,93.09,93.615,23.5265,60.66834999999999,61.664649999999995,62.16885,23.413800000000002,31.0546,34.22935,2.0270999999999995,2.0262000000000002,570.1,583.35,599.7,572.8,540.5,517.8,571.3,573.2,554.45,534.2,2060.0,2164.7,2860.5,3409.85,3501.3,3143.35,3086.25,47.275,135.73,108.38500000000002,166.97999999999996,86.85,73.195,27.484999999999996,127.575,153.89499999999998,46.94999999999999,139.335,108.44000000000001,187.66000000000003,55.370000000000005,29.645000000000003,33.31500000000001,81.52499999999999,82.60999999999999,443.65,420.05,391.75,371.0,3888.5,4062.3,4464.65,2550.0
282,0.15,44.209999999999994,107.07000000000001,88.9,114.90499999999997,190.28000000000003,162.79000000000002,58.855,93.56499999999998,96.19,45.84,138.1,77.87499999999999,101.64000000000001,347.695,388.93,45.099999999999994,93.33500000000001,93.975,23.56125,61.2346,62.284749999999995,62.961549999999974,23.36495,30.945100000000007,33.8247,2.0284000000000004,2.0346,567.85,581.5,597.05,572.6,540.4,518.55,571.5,573.05,552.05,532.55,2065.15,2186.35,2967.7,3444.475,3502.55,3171.55,3095.5,47.38999999999999,135.865,109.06000000000002,167.41,86.51500000000001,73.265,27.254999999999995,123.7,155.49200000000002,47.190000000000005,139.88500000000002,109.845,188.865,55.27999999999999,30.095,33.434999999999995,82.125,83.19,443.65,420.1,391.9,371.3,3834.5,4055.35,4470.35,2556.3
283,0.2,44.239999999999995,107.47,89.01000000000002,115.06999999999998,185.535,165.17499999999998,58.955,93.28,96.08500000000001,45.925,138.25,77.78999999999999,101.72,352.195,371.67999999999995,45.05,92.95,93.28999999999999,23.59955,60.73885,61.9961,62.21835,23.37385,31.020249999999994,34.022800000000004,2.0278,2.02635,566.95,581.25,597.05,573.35,540.3,518.45,571.45,573.1,554.85,535.05,2072.4,2179.3,2801.1,3390.175,3583.75,3130.1,3078.9,47.22000000000002,135.85999999999999,108.55499999999999,166.92000000000002,87.65999999999998,73.41,27.685000000000002,132.725,155.82,46.68000000000001,139.295,108.08250000000001,187.26000000000002,56.045,30.7575,33.375,81.35499999999999,82.435,443.4,420.1,392.4,371.4,3833.55,4040.75,4471.45,2551.45
284,0.05,43.935,109.7,89.065,114.75,204.75,175.58999999999997,58.57500000000001,93.765,96.33500000000001,45.495000000000005,137.85,77.495,101.715,347.18999999999994,381.42,44.370000000000005,93.06500000000001,93.54500000000002,23.4762,60.85125000000001,61.7481,61.711349999999996,23.423699999999997,30.9303,34.26424999999999,2.0271999999999997,2.0309999999999997,568.75,582.05,598.7,573.3,540.55,518.25,571.3,573.25,553.45,533.5,2094.75,2177.55,2821.85,3438.75,3567.95,3146.0,3079.6,47.209999999999994,135.945,107.30499999999999,166.61499999999995,86.08000000000001,73.75999999999999,27.339999999999996,126.10999999999999,154.23999999999995,46.85,139.435,108.79,188.085,55.61,30.415,33.355000000000004,81.97999999999999,83.03999999999998,443.3,420.1,391.95,371.05,3947.0,4045.2,4465.35,2547.8
285,0.25,44.484999999999985,107.58999999999999,88.89500000000001,114.79500000000003,187.54,177.925,59.10000000000001,93.32000000000001,95.97,45.64,138.35,77.75,101.76499999999999,360.81500000000005,373.58500000000004,44.82000000000001,92.455,92.82000000000001,23.5796,60.72239999999999,61.61994999999998,61.58655,23.4296,31.018999999999988,34.44324999999999,2.0274,2.0295499999999995,568.8,582.4,598.7,572.85,541.2,518.2,572.35,573.6,555.5,535.05,2112.2,2157.15,2699.9,3373.025,3653.0,3135.85,3066.75,47.449999999999996,135.925,109.00250000000001,167.15,86.655,72.585,27.52,124.16,154.7095,47.07000000000001,139.36,107.81999999999998,187.42500000000007,55.845000000000006,29.855000000000008,33.12,81.62999999999998,82.64,443.95,420.4,392.25,371.35,3860.95,4047.0,4476.35,2552.85
